chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
8275,1108,4,0,6,1,1,3,1,3,0,2,17,149,12,30,115,19,20,0,112,68,3
8276,1108,4,0,6,1,1,3,1,3,0,2,17,196,11,60,115,14,20,0,140,110,2
8277,1108,4,0,6,1,1,3,1,3,0,2,17,165,11,120,112,19,10,0,140,68,1
8278,1108,4,0,6,1,1,3,1,3,0,2,17,149,14,120,119,19,10,0,112,85,3
8279,1108,4,0,6,1,1,3,1,3,0,2,17,149,11,30,119,15,30,0,140,85,1
8280,1108,4,0,6,1,1,3,1,3,0,2,17,196,12,60,112,15,10,0,112,85,2
8281,1109,4,0,7,1,0,1,1,1,0,22,1,252,10,120,96,10,30,0,220,120,2
8282,1109,4,0,7,1,0,1,1,1,0,22,1,189,8,120,102,10,30,0,286,96,2
8283,1109,4,0,7,1,0,1,1,1,0,22,1,252,8,120,110,11,20,0,176,96,3
8284,1109,4,0,7,1,0,1,1,1,0,22,1,210,8,60,110,11,10,0,286,156,2
8285,1109,4,0,7,1,0,1,1,1,0,22,1,210,8,120,110,10,30,0,176,156,3
8286,1109,4,0,7,1,0,1,1,1,0,22,1,189,8,60,110,10,20,0,286,120,2
8287,1109,4,0,7,1,0,1,1,1,0,22,1,189,10,60,102,11,10,0,220,96,2
8288,1109,4,0,7,1,0,1,1,1,0,22,1,189,8,120,96,11,20,0,220,156,2
8289,1109,4,0,7,1,0,1,1,1,0,22,1,210,10,30,110,13,20,0,220,156,3
8290,1110,4,1,1,0,0,2,0,0,0,17,2,236,90,30,92,105,10,0,160,68,3
8291,1110,4,1,1,0,0,2,0,0,0,17,2,236,90,120,84,122,10,0,208,110,2
8292,1110,4,1,1,0,0,2,0,0,0,17,2,236,81,30,78,112,20,0,208,85,2
8293,1110,4,1,1,0,0,2,0,0,0,17,2,177,81,60,78,112,30,0,128,110,1
8294,1110,4,1,1,0,0,2,0,0,0,17,2,197,90,30,78,109,30,0,208,68,3
8295,1110,4,1,1,0,0,2,0,0,0,17,2,197,81,30,84,92,10,0,128,85,2
8296,1110,4,1,1,0,0,2,0,0,0,17,2,197,108,60,78,118,20,0,128,68,3
8297,1110,4,1,1,0,0,2,0,0,0,17,2,236,108,30,84,122,30,0,128,110,1
8298,1110,4,1,1,0,0,2,0,0,0,17,2,197,90,60,84,122,30,0,160,85,2
8299,1111,4,1,1,1,0,2,1,2,0,22,1,245,119,120,90,127,30,0,170,125,2
8300,1111,4,1,1,1,0,2,1,2,0,22,1,184,89,120,96,105,30,0,221,100,2
8301,1111,4,1,1,1,0,2,1,2,0,22,1,245,89,120,104,109,20,0,136,100,3
8302,1111,4,1,1,1,0,2,1,2,0,22,1,204,89,60,104,109,10,0,221,162,2
8303,1111,4,1,1,1,0,2,1,2,0,22,1,204,99,120,104,112,30,0,136,162,2
8304,1111,4,1,1,1,0,2,1,2,0,22,1,184,99,60,104,112,20,0,221,125,2
8305,1111,4,1,1,1,0,2,1,2,0,22,1,184,119,60,96,137,10,0,170,100,2
8306,1111,4,1,1,1,0,2,1,2,0,22,1,184,99,120,90,118,20,0,170,162,2
8307,1111,4,1,1,1,0,2,1,2,0,22,1,204,119,30,104,155,20,0,170,162,2
8308,1112,4,1,1,1,0,3,1,3,0,25,10,188,72,120,148,76,30,0,100,80,2
8309,1112,4,1,1,1,0,3,1,3,0,25,10,148,54,120,150,60,30,0,130,64,3
8310,1112,4,1,1,1,0,3,1,3,0,25,10,188,54,120,152,60,20,0,80,64,2
8311,1112,4,1,1,1,0,3,1,3,0,25,10,161,54,60,152,60,10,0,130,104,3
8312,1112,4,1,1,1,0,3,1,3,0,25,10,161,60,120,152,65,30,0,80,104,3
8313,1112,4,1,1,1,0,3,1,3,0,25,10,148,60,60,152,65,20,0,130,80,3
8314,1112,4,1,1,1,0,3,1,3,0,25,10,148,72,60,150,76,10,0,100,64,3
8315,1112,4,1,1,1,0,3,1,3,0,25,10,148,60,120,148,68,20,0,100,104,3
8316,1112,4,1,1,1,0,3,1,3,0,25,10,161,72,30,152,84,20,0,100,104,3
8317,1113,4,1,1,1,0,4,0,2,0,1,25,200,126,120,71,140,20,0,325,130,2
8318,1113,4,1,1,1,0,4,0,2,0,1,25,182,126,30,63,133,10,0,325,169,2
8319,1113,4,1,1,1,0,4,0,2,0,1,25,236,126,60,81,168,30,0,325,104,3
8320,1113,4,1,1,1,0,4,0,2,0,1,25,182,105,30,71,146,20,0,200,104,3
8321,1113,4,1,1,1,0,4,0,2,0,1,25,236,94,60,71,109,20,0,250,169,2
8322,1113,4,1,1,1,0,4,0,2,0,1,25,200,94,120,63,133,10,0,250,104,2
8323,1113,4,1,1,1,0,4,0,2,0,1,25,182,126,120,81,168,10,0,200,130,3
8324,1113,4,1,1,1,0,4,0,2,0,1,25,182,94,30,81,112,30,0,250,130,2
8325,1113,4,1,1,1,0,4,0,2,0,1,25,236,105,60,63,122,10,0,200,130,2
8326,1114,4,1,1,1,0,5,1,3,0,1,25,270,126,120,90,137,30,0,220,130,2
8327,1114,4,1,1,1,0,5,1,3,0,1,25,205,94,120,98,112,30,0,286,104,2
8328,1114,4,1,1,1,0,5,1,3,0,1,25,270,94,120,108,118,20,0,176,104,2
8329,1114,4,1,1,1,0,5,1,3,0,1,25,227,94,60,108,118,10,0,286,169,2
8330,1114,4,1,1,1,0,5,1,3,0,1,25,227,105,120,108,118,30,0,176,169,2
8331,1114,4,1,1,1,0,5,1,3,0,1,25,205,105,60,108,118,20,0,286,130,2
8332,1114,4,1,1,1,0,5,1,3,0,1,25,205,126,60,98,146,10,0,220,104,2
8333,1114,4,1,1,1,0,5,1,3,0,1,25,205,105,120,90,127,20,0,220,169,2
8334,1114,4,1,1,1,0,5,1,3,0,1,25,227,126,30,108,174,20,0,220,169,2
8335,1115,4,1,1,1,0,2,1,2,0,22,1,224,113,120,74,122,30,0,170,110,3
8336,1115,4,1,1,1,0,2,1,2,0,22,1,170,85,120,80,97,30,0,221,88,2
8337,1115,4,1,1,1,0,2,1,2,0,22,1,224,85,120,88,105,20,0,136,88,3
8338,1115,4,1,1,1,0,2,1,2,0,22,1,188,85,60,88,105,10,0,221,143,2
8339,1115,4,1,1,1,0,2,1,2,0,22,1,188,94,120,88,105,30,0,136,143,2
8340,1115,4,1,1,1,0,2,1,2,0,22,1,170,94,60,88,105,20,0,221,110,2
8341,1115,4,1,1,1,0,2,1,2,0,22,1,170,113,60,80,127,10,0,170,88,3
8342,1115,4,1,1,1,0,2,1,2,0,22,1,170,94,120,74,112,20,0,170,143,2
8343,1115,4,1,1,1,0,2,1,2,0,22,1,188,113,30,88,146,20,0,170,143,1
8344,1116,4,1,1,1,0,2,1,3,0,1,2,106,60,30,41,71,10,0,90,48,3
8345,1116,4,1,1,1,0,2,1,3,0,1,2,106,60,120,37,84,10,0,117,78,2
8346,1116,4,1,1,1,0,2,1,3,0,1,2,106,54,30,34,78,20,0,117,60,2
8347,1116,4,1,1,1,0,2,1,3,0,1,2,85,54,60,34,78,30,0,72,78,3
8348,1116,4,1,1,1,0,2,1,3,0,1,2,92,60,30,34,74,30,0,117,48,2
8349,1116,4,1,1,1,0,2,1,3,0,1,2,92,54,30,37,65,10,0,72,60,3
8350,1116,4,1,1,1,0,2,1,3,0,1,2,92,72,60,34,78,20,0,72,48,3
8351,1116,4,1,1,1,0,2,1,3,0,1,2,106,72,30,37,84,30,0,72,78,3
8352,1116,4,1,1,1,0,2,1,3,0,1,2,92,60,60,37,84,30,0,90,60,3
8353,1117,4,1,1,1,0,3,0,3,0,25,2,125,82,120,49,90,20,0,156,80,1
8354,1117,4,1,1,1,0,3,0,3,0,25,2,114,82,30,44,84,10,0,156,104,1
8355,1117,4,1,1,1,0,3,0,3,0,25,2,146,82,60,55,105,30,0,156,64,3
8356,1117,4,1,1,1,0,3,0,3,0,25,2,114,68,30,49,90,20,0,96,64,3
8357,1117,4,1,1,1,0,3,0,3,0,25,2,146,61,60,49,71,20,0,120,104,1
8358,1117,4,1,1,1,0,3,0,3,0,25,2,125,61,120,44,84,10,0,120,64,1
8359,1117,4,1,1,1,0,3,0,3,0,25,2,114,82,120,55,105,10,0,96,80,1
8360,1117,4,1,1,1,0,3,0,3,0,25,2,114,61,30,55,74,30,0,120,80,1
8361,1117,4,1,1,1,0,3,0,3,0,25,2,146,68,60,44,78,10,0,96,80,3
8362,1118,4,1,1,1,0,4,0,2,0,22,3,226,101,120,171,105,20,0,208,80,3
8363,1118,4,1,1,1,0,4,0,2,0,22,3,207,101,30,168,99,10,0,208,104,2
8364,1118,4,1,1,1,0,4,0,2,0,22,3,265,101,60,175,112,30,0,208,64,3
8365,1118,4,1,1,1,0,4,0,2,0,22,3,207,84,30,171,97,20,0,128,64,3
8366,1118,4,1,1,1,0,4,0,2,0,22,3,265,76,60,171,84,20,0,160,104,2
8367,1118,4,1,1,1,0,4,0,2,0,22,3,226,76,120,168,90,10,0,160,64,3
8368,1118,4,1,1,1,0,4,0,2,0,22,3,207,101,120,175,112,10,0,128,80,3
8369,1118,4,1,1,1,0,4,0,2,0,22,3,207,76,30,175,84,30,0,160,80,2
8370,1118,4,1,1,1,0,4,0,2,0,22,3,265,84,60,168,90,10,0,128,80,3
8371,1119,4,1,1,1,0,4,1,2,0,1,2,171,89,120,116,92,20,0,130,60,3
8372,1119,4,1,1,1,0,4,1,2,0,1,2,155,89,30,113,90,10,0,130,78,3
8373,1119,4,1,1,1,0,4,1,2,0,1,2,203,89,60,120,105,30,0,130,48,3
8374,1119,4,1,1,1,0,4,1,2,0,1,2,155,74,30,116,92,20,0,80,48,3
8375,1119,4,1,1,1,0,4,1,2,0,1,2,203,67,60,116,74,20,0,100,78,2
8376,1119,4,1,1,1,0,4,1,2,0,1,2,171,67,120,113,84,10,0,100,48,3
8377,1119,4,1,1,1,0,4,1,2,0,1,2,155,89,120,120,105,10,0,80,60,3
8378,1119,4,1,1,1,0,4,1,2,0,1,2,155,67,30,120,78,30,0,100,60,3
8379,1119,4,1,1,1,0,4,1,2,0,1,2,203,74,60,113,84,10,0,80,60,3
8380,1120,4,1,1,1,0,4,1,2,0,25,2,176,89,120,100,97,20,0,156,75,3
8381,1120,4,1,1,1,0,4,1,2,0,25,2,159,89,30,95,92,10,0,156,97,2
8382,1120,4,1,1,1,0,4,1,2,0,25,2,209,89,60,106,112,30,0,156,60,3
8383,1120,4,1,1,1,0,4,1,2,0,25,2,159,74,30,100,97,20,0,96,60,3
8384,1120,4,1,1,1,0,4,1,2,0,25,2,209,67,60,100,76,20,0,120,97,2
8385,1120,4,1,1,1,0,4,1,2,0,25,2,176,67,120,95,90,10,0,120,60,3
8386,1120,4,1,1,1,0,4,1,2,0,25,2,159,89,120,106,112,10,0,96,75,3
8387,1120,4,1,1,1,0,4,1,2,0,25,2,159,67,30,106,81,30,0,120,75,3
8388,1120,4,1,1,1,0,4,1,2,0,25,2,209,74,60,95,84,10,0,96,75,3
8389,1121,4,1,1,1,0,4,1,3,0,1,22,292,94,30,153,109,10,0,190,104,3
8390,1121,4,1,1,1,0,4,1,3,0,1,22,292,94,120,145,133,10,0,247,169,2
8391,1121,4,1,1,1,0,4,1,3,0,1,22,292,85,30,139,122,20,0,247,130,2
8392,1121,4,1,1,1,0,4,1,3,0,1,22,234,85,60,139,122,30,0,152,169,3
8393,1121,4,1,1,1,0,4,1,3,0,1,22,253,94,30,139,112,30,0,247,104,2
8394,1121,4,1,1,1,0,4,1,3,0,1,22,253,85,30,145,99,10,0,152,130,3
8395,1121,4,1,1,1,0,4,1,3,0,1,22,253,113,60,139,122,20,0,152,104,3
8396,1121,4,1,1,1,0,4,1,3,0,1,22,292,113,30,145,133,30,0,152,169,3
8397,1121,4,1,1,1,0,4,1,3,0,1,22,253,94,60,145,133,30,0,190,130,2
8398,1122,4,1,1,1,0,4,1,3,0,2,15,168,101,120,85,118,20,0,169,85,3
8399,1122,4,1,1,1,0,4,1,3,0,2,15,152,101,30,79,112,10,0,169,110,2
8400,1122,4,1,1,1,0,4,1,3,0,2,15,200,101,60,93,137,30,0,169,68,3
8401,1122,4,1,1,1,0,4,1,3,0,2,15,152,84,30,85,122,20,0,104,68,3
8402,1122,4,1,1,1,0,4,1,3,0,2,15,200,76,60,85,92,20,0,130,110,2
8403,1122,4,1,1,1,0,4,1,3,0,2,15,168,76,120,79,112,10,0,130,68,1
8404,1122,4,1,1,1,0,4,1,3,0,2,15,152,101,120,93,137,10,0,104,85,3
8405,1122,4,1,1,1,0,4,1,3,0,2,15,152,76,30,93,97,30,0,130,85,2
8406,1122,4,1,1,1,0,4,1,3,0,2,15,200,84,60,79,105,10,0,104,85,3
8407,1123,4,1,1,1,0,4,1,3,0,25,18,626,175,120,388,187,30,0,330,220,3
8408,1123,4,1,1,1,0,4,1,3,0,25,18,475,131,120,396,146,30,0,429,176,3
8409,1123,4,1,1,1,0,4,1,3,0,25,18,626,131,120,406,155,20,0,264,176,3
8410,1123,4,1,1,1,0,4,1,3,0,25,18,525,131,60,406,155,10,0,429,286,2
8411,1123,4,1,1,1,0,4,1,3,0,25,18,525,146,120,406,161,30,0,264,286,2
8412,1123,4,1,1,1,0,4,1,3,0,25,18,475,146,60,406,161,20,0,429,220,1
8413,1123,4,1,1,1,0,4,1,3,0,25,18,475,175,60,396,196,10,0,330,176,3
8414,1123,4,1,1,1,0,4,1,3,0,25,18,475,146,120,388,168,20,0,330,286,2
8415,1123,4,1,1,1,0,4,1,3,0,25,18,525,175,30,406,221,20,0,330,286,1
8416,1124,4,1,1,1,0,2,1,3,0,1,22,214,113,120,106,133,20,0,221,100,3
8417,1124,4,1,1,1,0,2,1,3,0,1,22,193,113,30,100,122,10,0,221,130,2
8418,1124,4,1,1,1,0,2,1,3,0,1,22,257,113,60,114,150,30,0,221,80,3
8419,1124,4,1,1,1,0,2,1,3,0,1,22,193,94,30,106,133,20,0,136,80,3
8420,1124,4,1,1,1,0,2,1,3,0,1,22,257,85,60,106,99,20,0,170,130,2
8421,1124,4,1,1,1,0,2,1,3,0,1,22,214,85,120,100,122,10,0,170,80,3
8422,1124,4,1,1,1,0,2,1,3,0,1,22,193,113,120,114,150,10,0,136,100,3
8423,1124,4,1,1,1,0,2,1,3,0,1,22,193,85,30,114,105,30,0,170,100,3
8424,1124,4,1,1,1,0,2,1,3,0,1,22,257,94,60,100,112,10,0,136,100,3
8425,1125,4,1,1,1,1,3,0,3,0,17,11,190,89,120,104,88,30,0,130,85,3
8426,1125,4,1,1,1,1,3,0,3,0,17,11,145,67,120,107,74,30,0,169,68,3
8427,1125,4,1,1,1,1,3,0,3,0,17,11,190,67,120,111,76,20,0,104,68,3
8428,1125,4,1,1,1,1,3,0,3,0,17,11,160,67,60,111,76,10,0,169,110,3
8429,1125,4,1,1,1,1,3,0,3,0,17,11,160,74,120,111,78,30,0,104,110,3
8430,1125,4,1,1,1,1,3,0,3,0,17,11,145,74,60,111,78,20,0,169,85,3
8431,1125,4,1,1,1,1,3,0,3,0,17,11,145,89,60,107,90,10,0,130,68,3
8432,1125,4,1,1,1,1,3,0,3,0,17,11,145,74,120,104,81,20,0,130,110,3
8433,1125,4,1,1,1,1,3,0,3,0,17,11,160,89,30,111,97,20,0,130,110,3
8434,1126,4,1,1,1,1,3,1,2,0,25,17,283,146,120,95,174,20,0,351,165,2
8435,1126,4,1,1,1,1,3,1,2,0,25,17,257,146,30,84,165,10,0,351,214,2
8436,1126,4,1,1,1,1,3,1,2,0,25,17,336,146,60,109,207,30,0,351,132,3
8437,1126,4,1,1,1,1,3,1,2,0,25,17,257,122,30,95,178,20,0,216,132,3
8438,1126,4,1,1,1,1,3,1,2,0,25,17,336,110,60,95,133,20,0,270,214,2
8439,1126,4,1,1,1,1,3,1,2,0,25,17,283,110,120,84,165,10,0,270,132,2
8440,1126,4,1,1,1,1,3,1,2,0,25,17,257,146,120,109,207,10,0,216,165,3
8441,1126,4,1,1,1,1,3,1,2,0,25,17,257,110,30,109,137,30,0,270,165,2
8442,1126,4,1,1,1,1,3,1,2,0,25,17,336,122,60,84,150,10,0,216,165,2
8443,1127,4,1,1,1,1,4,1,3,0,25,9,264,109,30,103,122,10,0,260,172,2
8444,1127,4,1,1,1,1,4,1,3,0,25,9,264,109,120,93,150,10,0,338,279,2
8445,1127,4,1,1,1,1,4,1,3,0,25,9,264,98,30,85,140,20,0,338,215,2
8446,1127,4,1,1,1,1,4,1,3,0,25,9,201,98,60,85,140,30,0,208,279,2
8447,1127,4,1,1,1,1,4,1,3,0,25,9,222,109,30,85,133,30,0,338,172,2
8448,1127,4,1,1,1,1,4,1,3,0,25,9,222,98,30,93,112,10,0,208,215,2
8449,1127,4,1,1,1,1,4,1,3,0,25,9,222,131,60,85,140,20,0,208,172,2
8450,1127,4,1,1,1,1,4,1,3,0,25,9,264,131,30,93,150,30,0,208,279,2
8451,1127,4,1,1,1,1,4,1,3,0,25,9,222,109,60,93,150,30,0,260,215,2
8452,1128,4,1,1,1,1,2,0,1,0,1,22,328,105,30,179,112,10,0,190,96,3
8453,1128,4,1,1,1,1,2,0,1,0,1,22,328,105,120,171,137,10,0,247,156,2
8454,1128,4,1,1,1,1,2,0,1,0,1,22,328,94,30,165,127,20,0,247,120,2
8455,1128,4,1,1,1,1,2,0,1,0,1,22,255,94,60,165,127,30,0,152,156,3
8456,1128,4,1,1,1,1,2,0,1,0,1,22,279,105,30,165,122,30,0,247,96,3
8457,1128,4,1,1,1,1,2,0,1,0,1,22,279,94,30,171,109,10,0,152,120,3
8458,1128,4,1,1,1,1,2,0,1,0,1,22,279,126,60,165,133,20,0,152,96,3
8459,1128,4,1,1,1,1,2,0,1,0,1,22,328,126,30,171,137,30,0,152,156,3
8460,1128,4,1,1,1,1,2,0,1,0,1,22,279,105,60,171,137,30,0,190,120,2
8461,1129,4,1,1,1,1,2,1,3,0,25,2,146,68,30,55,76,10,0,110,56,2
8462,1129,4,1,1,1,1,2,1,3,0,25,2,146,68,120,49,90,10,0,143,91,2
8463,1129,4,1,1,1,1,2,1,3,0,25,2,146,61,30,44,84,20,0,143,70,2
8464,1129,4,1,1,1,1,2,1,3,0,25,2,114,61,60,44,84,30,0,88,91,2
8465,1129,4,1,1,1,1,2,1,3,0,25,2,125,68,30,44,78,30,0,143,56,2
8466,1129,4,1,1,1,1,2,1,3,0,25,2,125,61,30,49,71,10,0,88,70,2
8467,1129,4,1,1,1,1,2,1,3,0,25,2,125,82,60,44,84,20,0,88,56,3
8468,1129,4,1,1,1,1,2,1,3,0,25,2,146,82,30,49,90,30,0,88,91,3
8469,1129,4,1,1,1,1,2,1,3,0,25,2,125,68,60,49,90,30,0,110,70,2
8470,1130,4,1,1,1,1,3,1,2,0,1,23,311,84,30,226,90,10,0,130,64,3
8471,1130,4,1,1,1,1,3,1,2,0,1,23,311,84,120,222,105,10,0,169,104,2
8472,1130,4,1,1,1,1,3,1,2,0,1,23,311,76,30,219,97,20,0,169,80,2
8473,1130,4,1,1,1,1,3,1,2,0,1,23,260,76,60,219,97,30,0,104,104,3
8474,1130,4,1,1,1,1,3,1,2,0,1,23,277,84,30,219,94,30,0,169,64,3
8475,1130,4,1,1,1,1,3,1,2,0,1,23,277,76,30,222,84,10,0,104,80,2
8476,1130,4,1,1,1,1,3,1,2,0,1,23,277,101,60,219,105,20,0,104,64,3
8477,1130,4,1,1,1,1,3,1,2,0,1,23,311,101,30,222,109,30,0,104,104,3
8478,1130,4,1,1,1,1,3,1,2,0,1,23,277,84,60,222,105,30,0,130,80,3
8479,1131,4,1,1,1,1,3,1,3,0,2,1,130,71,30,67,78,10,0,90,52,2
8480,1131,4,1,1,1,1,3,1,3,0,2,1,130,71,120,63,90,10,0,117,84,2
8481,1131,4,1,1,1,1,3,1,3,0,2,1,130,64,30,60,84,20,0,117,65,1
8482,1131,4,1,1,1,1,3,1,3,0,2,1,103,64,60,60,84,30,0,72,84,3
8483,1131,4,1,1,1,1,3,1,3,0,2,1,112,71,30,60,81,30,0,117,52,2
8484,1131,4,1,1,1,1,3,1,3,0,2,1,112,64,30,63,74,10,0,72,65,3
8485,1131,4,1,1,1,1,3,1,3,0,2,1,112,85,60,60,88,20,0,72,52,3
8486,1131,4,1,1,1,1,3,1,3,0,2,1,130,85,30,63,92,30,0,72,84,3
8487,1131,4,1,1,1,1,3,1,3,0,2,1,112,71,60,63,90,30,0,90,65,2
8488,1132,4,1,1,1,1,3,1,3,0,9,22,211,126,120,103,137,20,0,208,110,2
8489,1132,4,1,1,1,1,3,1,3,0,9,22,190,126,30,97,127,10,0,208,143,2
8490,1132,4,1,1,1,1,3,1,3,0,9,22,253,126,60,111,155,30,0,208,88,3
8491,1132,4,1,1,1,1,3,1,3,0,9,22,190,105,30,103,137,20,0,128,88,3
8492,1132,4,1,1,1,1,3,1,3,0,9,22,253,94,60,103,105,20,0,160,143,2
8493,1132,4,1,1,1,1,3,1,3,0,9,22,211,94,120,97,127,10,0,160,88,2
8494,1132,4,1,1,1,1,3,1,3,0,9,22,190,126,120,111,155,10,0,128,110,3
8495,1132,4,1,1,1,1,3,1,3,0,9,22,190,94,30,111,109,30,0,160,110,2
8496,1132,4,1,1,1,1,3,1,3,0,9,22,253,105,60,97,118,10,0,128,110,3
8497,1133,4,1,1,1,1,3,1,3,0,22,1,174,106,120,66,122,20,0,195,100,2
8498,1133,4,1,1,1,1,3,1,3,0,22,1,158,106,30,60,112,10,0,195,130,2
8499,1133,4,1,1,1,1,3,1,3,0,22,1,207,106,60,74,140,30,0,195,80,2
8500,1133,4,1,1,1,1,3,1,3,0,22,1,158,88,30,66,122,20,0,120,80,2
8501,1133,4,1,1,1,1,3,1,3,0,22,1,207,79,60,66,92,20,0,150,130,2
8502,1133,4,1,1,1,1,3,1,3,0,22,1,174,79,120,60,112,10,0,150,80,2
8503,1133,4,1,1,1,1,3,1,3,0,22,1,158,106,120,74,140,10,0,120,100,2
8504,1133,4,1,1,1,1,3,1,3,0,22,1,158,79,30,74,97,30,0,150,100,2
8505,1133,4,1,1,1,1,3,1,3,0,22,1,207,88,60,60,105,10,0,120,100,2
8506,1134,4,1,1,1,1,4,0,4,0,1,23,332,131,120,163,140,30,0,170,100,2
8507,1134,4,1,1,1,1,4,0,4,0,1,23,249,98,120,169,112,30,0,221,80,2
8508,1134,4,1,1,1,1,4,0,4,0,1,23,332,98,120,177,118,20,0,136,80,3
8509,1134,4,1,1,1,1,4,0,4,0,1,23,277,98,60,177,118,10,0,221,130,2
8510,1134,4,1,1,1,1,4,0,4,0,1,23,277,109,120,177,122,30,0,136,130,2
8511,1134,4,1,1,1,1,4,0,4,0,1,23,249,109,60,177,122,20,0,221,100,2
8512,1134,4,1,1,1,1,4,0,4,0,1,23,249,131,60,169,146,10,0,170,80,3
8513,1134,4,1,1,1,1,4,0,4,0,1,23,249,109,120,163,127,20,0,170,130,2
8514,1134,4,1,1,1,1,4,0,4,0,1,23,277,131,30,177,168,20,0,170,130,3
8515,1135,4,1,1,1,1,4,0,4,0,22,1,266,116,120,112,122,30,0,180,115,2
8516,1135,4,1,1,1,1,4,0,4,0,22,1,206,87,120,118,99,30,0,234,92,2
8517,1135,4,1,1,1,1,4,0,4,0,22,1,266,87,120,126,105,20,0,144,92,2
8518,1135,4,1,1,1,1,4,0,4,0,22,1,226,87,60,126,105,10,0,234,149,2
8519,1135,4,1,1,1,1,4,0,4,0,22,1,226,97,120,126,109,30,0,144,149,2
8520,1135,4,1,1,1,1,4,0,4,0,22,1,206,97,60,126,109,20,0,234,115,2
8521,1135,4,1,1,1,1,4,0,4,0,22,1,206,116,60,118,133,10,0,180,92,2
8522,1135,4,1,1,1,1,4,0,4,0,22,1,206,97,120,112,112,20,0,180,149,2
8523,1135,4,1,1,1,1,4,0,4,0,22,1,226,116,30,126,150,20,0,180,149,2
8524,1136,4,1,1,1,1,4,1,2,0,1,22,182,108,120,74,122,20,0,208,95,2
8525,1136,4,1,1,1,1,4,1,2,0,1,22,164,108,30,68,118,10,0,208,123,2
8526,1136,4,1,1,1,1,4,1,2,0,1,22,218,108,60,82,146,30,0,208,76,3
8527,1136,4,1,1,1,1,4,1,2,0,1,22,164,90,30,74,127,20,0,128,76,3
8528,1136,4,1,1,1,1,4,1,2,0,1,22,218,81,60,74,94,20,0,160,123,2
8529,1136,4,1,1,1,1,4,1,2,0,1,22,182,81,120,68,118,10,0,160,76,3
8530,1136,4,1,1,1,1,4,1,2,0,1,22,164,108,120,82,146,10,0,128,95,3
8531,1136,4,1,1,1,1,4,1,2,0,1,22,164,81,30,82,99,30,0,160,95,2
8532,1136,4,1,1,1,1,4,1,2,0,1,22,218,90,60,68,109,10,0,128,95,2
8533,1137,4,1,1,1,1,4,1,2,0,1,23,350,112,30,195,122,10,0,200,100,3
8534,1137,4,1,1,1,1,4,1,2,0,1,23,350,112,120,187,146,10,0,260,162,3
8535,1137,4,1,1,1,1,4,1,2,0,1,23,350,101,30,181,137,20,0,260,125,3
8536,1137,4,1,1,1,1,4,1,2,0,1,23,268,101,60,181,137,30,0,160,162,3
8537,1137,4,1,1,1,1,4,1,2,0,1,23,295,112,30,181,133,30,0,260,100,3
8538,1137,4,1,1,1,1,4,1,2,0,1,23,295,101,30,187,112,10,0,160,125,3
8539,1137,4,1,1,1,1,4,1,2,0,1,23,295,134,60,181,140,20,0,160,100,3
8540,1137,4,1,1,1,1,4,1,2,0,1,23,350,134,30,187,150,30,0,160,162,3
8541,1137,4,1,1,1,1,4,1,2,0,1,23,295,112,60,187,146,30,0,200,125,3
8542,1138,4,1,1,1,1,4,1,2,0,1,25,266,131,120,87,140,30,0,220,115,3
8543,1138,4,1,1,1,1,4,1,2,0,1,25,203,98,120,95,112,30,0,286,92,2
8544,1138,4,1,1,1,1,4,1,2,0,1,25,266,98,120,105,118,20,0,176,92,3
8545,1138,4,1,1,1,1,4,1,2,0,1,25,224,98,60,105,118,10,0,286,149,2
8546,1138,4,1,1,1,1,4,1,2,0,1,25,224,109,120,105,122,30,0,176,149,2
8547,1138,4,1,1,1,1,4,1,2,0,1,25,203,109,60,105,122,20,0,286,115,2
8548,1138,4,1,1,1,1,4,1,2,0,1,25,203,131,60,95,150,10,0,220,92,3
8549,1138,4,1,1,1,1,4,1,2,0,1,25,203,109,120,87,133,20,0,220,149,2
8550,1138,4,1,1,1,1,4,1,2,0,1,25,224,131,30,105,174,20,0,220,149,1
8551,1139,4,1,1,1,1,4,1,2,0,25,1,236,126,120,63,133,30,0,190,140,2
8552,1139,4,1,1,1,1,4,1,2,0,25,1,182,94,120,71,109,30,0,247,112,2
8553,1139,4,1,1,1,1,4,1,2,0,25,1,236,94,120,81,112,20,0,152,112,3
8554,1139,4,1,1,1,1,4,1,2,0,25,1,200,94,60,81,112,10,0,247,182,2
8555,1139,4,1,1,1,1,4,1,2,0,25,1,200,105,120,81,118,30,0,152,182,2
8556,1139,4,1,1,1,1,4,1,2,0,25,1,182,105,60,81,118,20,0,247,140,2
8557,1139,4,1,1,1,1,4,1,2,0,25,1,182,126,60,71,140,10,0,190,112,2
8558,1139,4,1,1,1,1,4,1,2,0,25,1,182,105,120,63,122,20,0,190,182,2
8559,1139,4,1,1,1,1,4,1,2,0,25,1,200,126,30,81,168,20,0,190,182,1
8560,1140,4,1,1,1,1,4,1,3,0,22,1,180,110,120,72,127,20,0,221,120,2
8561,1140,4,1,1,1,1,4,1,3,0,22,1,163,110,30,66,118,10,0,221,156,1
8562,1140,4,1,1,1,1,4,1,3,0,22,1,214,110,60,80,146,30,0,221,96,3
8563,1140,4,1,1,1,1,4,1,3,0,22,1,163,92,30,72,127,20,0,136,96,3
