chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,CO,HE,seats,TT,alt,match
8462,1129,4,1,1,1,1,2,1,3,0,25,2,0.91,0,0,1.43,2,0
8463,1129,4,1,1,1,1,2,1,3,0,25,2,0.61,0.3,0,1.46,0,0
8463,1129,4,1,1,1,1,2,1,3,0,25,2,0.84,0.2,2,0.44,1,1
8463,1129,4,1,1,1,1,2,1,3,0,25,2,0.7,0,0,1.43,2,0
8464,1129,4,1,1,1,1,2,1,3,0,25,2,0.61,0.6,0,1.14,0,0
8464,1129,4,1,1,1,1,2,1,3,0,25,2,0.84,0.3,2,0.44,1,1
8464,1129,4,1,1,1,1,2,1,3,0,25,2,0.91,0,0,0.88,2,0
8465,1129,4,1,1,1,1,2,1,3,0,25,2,0.68,0.3,0,1.25,0,0
8465,1129,4,1,1,1,1,2,1,3,0,25,2,0.78,0.3,2,0.44,1,1
8465,1129,4,1,1,1,1,2,1,3,0,25,2,0.56,0,0,1.43,2,0
8466,1129,4,1,1,1,1,2,1,3,0,25,2,0.61,0.3,0,1.25,0,0
8466,1129,4,1,1,1,1,2,1,3,0,25,2,0.71,0.1,2,0.49,1,1
8466,1129,4,1,1,1,1,2,1,3,0,25,2,0.7,0,0,0.88,2,0
8467,1129,4,1,1,1,1,2,1,3,0,25,2,0.82,0.6,0,1.25,0,0
8467,1129,4,1,1,1,1,2,1,3,0,25,2,0.84,0.2,2,0.44,1,0
8467,1129,4,1,1,1,1,2,1,3,0,25,2,0.56,0,0,0.88,2,1
8468,1129,4,1,1,1,1,2,1,3,0,25,2,0.82,0.3,0,1.46,0,0
8468,1129,4,1,1,1,1,2,1,3,0,25,2,0.9,0.3,2,0.49,1,0
8468,1129,4,1,1,1,1,2,1,3,0,25,2,0.91,0,0,0.88,2,1
8469,1129,4,1,1,1,1,2,1,3,0,25,2,0.68,0.6,0,1.25,0,0
8469,1129,4,1,1,1,1,2,1,3,0,25,2,0.9,0.3,2,0.49,1,1
8469,1129,4,1,1,1,1,2,1,3,0,25,2,0.7,0,0,1.1,2,0
8470,1130,4,1,1,1,1,3,1,2,0,1,23,0.84,0.3,0,3.11,0,0
8470,1130,4,1,1,1,1,3,1,2,0,1,23,0.9,0.1,2,2.26,1,0
8470,1130,4,1,1,1,1,3,1,2,0,1,23,0.64,0,0,1.3,2,1
8471,1130,4,1,1,1,1,3,1,2,0,1,23,0.84,1.2,0,3.11,0,0
8471,1130,4,1,1,1,1,3,1,2,0,1,23,1.05,0.1,2,2.22,1,1
8471,1130,4,1,1,1,1,3,1,2,0,1,23,1.04,0,0,1.69,2,0
8472,1130,4,1,1,1,1,3,1,2,0,1,23,0.76,0.3,0,3.11,0,0
8472,1130,4,1,1,1,1,3,1,2,0,1,23,0.97,0.2,2,2.19,1,1
8472,1130,4,1,1,1,1,3,1,2,0,1,23,0.8,0,0,1.69,2,0
8473,1130,4,1,1,1,1,3,1,2,0,1,23,0.76,0.6,0,2.6,0,0
8473,1130,4,1,1,1,1,3,1,2,0,1,23,0.97,0.3,2,2.19,1,0
8473,1130,4,1,1,1,1,3,1,2,0,1,23,1.04,0,0,1.04,2,1
8474,1130,4,1,1,1,1,3,1,2,0,1,23,0.84,0.3,0,2.77,0,0
8474,1130,4,1,1,1,1,3,1,2,0,1,23,0.94,0.3,2,2.19,1,0
8474,1130,4,1,1,1,1,3,1,2,0,1,23,0.64,0,0,1.69,2,1
8475,1130,4,1,1,1,1,3,1,2,0,1,23,0.76,0.3,0,2.77,0,0
8475,1130,4,1,1,1,1,3,1,2,0,1,23,0.84,0.1,2,2.22,1,1
8475,1130,4,1,1,1,1,3,1,2,0,1,23,0.8,0,0,1.04,2,0
8476,1130,4,1,1,1,1,3,1,2,0,1,23,1.01,0.6,0,2.77,0,0
8476,1130,4,1,1,1,1,3,1,2,0,1,23,1.05,0.2,2,2.19,1,0
8476,1130,4,1,1,1,1,3,1,2,0,1,23,0.64,0,0,1.04,2,1
8477,1130,4,1,1,1,1,3,1,2,0,1,23,1.01,0.3,0,3.11,0,0
8477,1130,4,1,1,1,1,3,1,2,0,1,23,1.09,0.3,2,2.22,1,0
8477,1130,4,1,1,1,1,3,1,2,0,1,23,1.04,0,0,1.04,2,1
8478,1130,4,1,1,1,1,3,1,2,0,1,23,0.84,0.6,0,2.77,0,0
8478,1130,4,1,1,1,1,3,1,2,0,1,23,1.05,0.3,2,2.22,1,0
8478,1130,4,1,1,1,1,3,1,2,0,1,23,0.8,0,0,1.3,2,1
8479,1131,4,1,1,1,1,3,1,3,0,2,1,0.71,0.3,0,1.3,0,0
8479,1131,4,1,1,1,1,3,1,3,0,2,1,0.78,0.1,2,0.67,1,1
8479,1131,4,1,1,1,1,3,1,3,0,2,1,0.52,0,0,0.9,2,0
8480,1131,4,1,1,1,1,3,1,3,0,2,1,0.71,1.2,0,1.3,0,0
8480,1131,4,1,1,1,1,3,1,3,0,2,1,0.9,0.1,2,0.63,1,1
8480,1131,4,1,1,1,1,3,1,3,0,2,1,0.84,0,0,1.17,2,0
8481,1131,4,1,1,1,1,3,1,3,0,2,1,0.64,0.3,0,1.3,0,1
8481,1131,4,1,1,1,1,3,1,3,0,2,1,0.84,0.2,2,0.6,1,0
8481,1131,4,1,1,1,1,3,1,3,0,2,1,0.65,0,0,1.17,2,0
8482,1131,4,1,1,1,1,3,1,3,0,2,1,0.64,0.6,0,1.03,0,0
8482,1131,4,1,1,1,1,3,1,3,0,2,1,0.84,0.3,2,0.6,1,0
8482,1131,4,1,1,1,1,3,1,3,0,2,1,0.84,0,0,0.72,2,1
8483,1131,4,1,1,1,1,3,1,3,0,2,1,0.71,0.3,0,1.12,0,0
8483,1131,4,1,1,1,1,3,1,3,0,2,1,0.81,0.3,2,0.6,1,1
8483,1131,4,1,1,1,1,3,1,3,0,2,1,0.52,0,0,1.17,2,0
8484,1131,4,1,1,1,1,3,1,3,0,2,1,0.64,0.3,0,1.12,0,0
8484,1131,4,1,1,1,1,3,1,3,0,2,1,0.74,0.1,2,0.63,1,0
8484,1131,4,1,1,1,1,3,1,3,0,2,1,0.65,0,0,0.72,2,1
8485,1131,4,1,1,1,1,3,1,3,0,2,1,0.85,0.6,0,1.12,0,0
8485,1131,4,1,1,1,1,3,1,3,0,2,1,0.88,0.2,2,0.6,1,0
8485,1131,4,1,1,1,1,3,1,3,0,2,1,0.52,0,0,0.72,2,1
8486,1131,4,1,1,1,1,3,1,3,0,2,1,0.85,0.3,0,1.3,0,0
8486,1131,4,1,1,1,1,3,1,3,0,2,1,0.92,0.3,2,0.63,1,0
8486,1131,4,1,1,1,1,3,1,3,0,2,1,0.84,0,0,0.72,2,1
8487,1131,4,1,1,1,1,3,1,3,0,2,1,0.71,0.6,0,1.12,0,0
8487,1131,4,1,1,1,1,3,1,3,0,2,1,0.9,0.3,2,0.63,1,1
8487,1131,4,1,1,1,1,3,1,3,0,2,1,0.65,0,0,0.9,2,0
8488,1132,4,1,1,1,1,3,1,3,0,9,22,1.26,1.2,0,2.11,0,0
8488,1132,4,1,1,1,1,3,1,3,0,9,22,1.37,0.2,2,1.03,1,1
8488,1132,4,1,1,1,1,3,1,3,0,9,22,1.1,0,0,2.08,2,0
8489,1132,4,1,1,1,1,3,1,3,0,9,22,1.26,0.3,0,1.9,0,0
8489,1132,4,1,1,1,1,3,1,3,0,9,22,1.27,0.1,2,0.97,1,1
8489,1132,4,1,1,1,1,3,1,3,0,9,22,1.43,0,0,2.08,2,0
8490,1132,4,1,1,1,1,3,1,3,0,9,22,1.26,0.6,0,2.53,0,0
8490,1132,4,1,1,1,1,3,1,3,0,9,22,1.55,0.3,2,1.11,1,0
8490,1132,4,1,1,1,1,3,1,3,0,9,22,0.88,0,0,2.08,2,1
8491,1132,4,1,1,1,1,3,1,3,0,9,22,1.05,0.3,0,1.9,0,0
8491,1132,4,1,1,1,1,3,1,3,0,9,22,1.37,0.2,2,1.03,1,0
8491,1132,4,1,1,1,1,3,1,3,0,9,22,0.88,0,0,1.28,2,1
8492,1132,4,1,1,1,1,3,1,3,0,9,22,0.94,0.6,0,2.53,0,0
8492,1132,4,1,1,1,1,3,1,3,0,9,22,1.05,0.2,2,1.03,1,1
8492,1132,4,1,1,1,1,3,1,3,0,9,22,1.43,0,0,1.6,2,0
8493,1132,4,1,1,1,1,3,1,3,0,9,22,0.94,1.2,0,2.11,0,0
8493,1132,4,1,1,1,1,3,1,3,0,9,22,1.27,0.1,2,0.97,1,1
8493,1132,4,1,1,1,1,3,1,3,0,9,22,0.88,0,0,1.6,2,0
8494,1132,4,1,1,1,1,3,1,3,0,9,22,1.26,1.2,0,1.9,0,0
8494,1132,4,1,1,1,1,3,1,3,0,9,22,1.55,0.1,2,1.11,1,0
8494,1132,4,1,1,1,1,3,1,3,0,9,22,1.1,0,0,1.28,2,1
8495,1132,4,1,1,1,1,3,1,3,0,9,22,0.94,0.3,0,1.9,0,0
8495,1132,4,1,1,1,1,3,1,3,0,9,22,1.09,0.3,2,1.11,1,1
8495,1132,4,1,1,1,1,3,1,3,0,9,22,1.1,0,0,1.6,2,0
8496,1132,4,1,1,1,1,3,1,3,0,9,22,1.05,0.6,0,2.53,0,0
8496,1132,4,1,1,1,1,3,1,3,0,9,22,1.18,0.1,2,0.97,1,0
8496,1132,4,1,1,1,1,3,1,3,0,9,22,1.1,0,0,1.28,2,1
8497,1133,4,1,1,1,1,3,1,3,0,22,1,1.06,1.2,0,1.74,0,0
8497,1133,4,1,1,1,1,3,1,3,0,22,1,1.22,0.2,2,0.66,1,1
8497,1133,4,1,1,1,1,3,1,3,0,22,1,1,0,0,1.95,2,0
8498,1133,4,1,1,1,1,3,1,3,0,22,1,1.06,0.3,0,1.58,0,0
8498,1133,4,1,1,1,1,3,1,3,0,22,1,1.12,0.1,2,0.6,1,1
8498,1133,4,1,1,1,1,3,1,3,0,22,1,1.3,0,0,1.95,2,0
8499,1133,4,1,1,1,1,3,1,3,0,22,1,1.06,0.6,0,2.07,0,0
8499,1133,4,1,1,1,1,3,1,3,0,22,1,1.4,0.3,2,0.74,1,1
8499,1133,4,1,1,1,1,3,1,3,0,22,1,0.8,0,0,1.95,2,0
8500,1133,4,1,1,1,1,3,1,3,0,22,1,0.88,0.3,0,1.58,0,0
8500,1133,4,1,1,1,1,3,1,3,0,22,1,1.22,0.2,2,0.66,1,1
8500,1133,4,1,1,1,1,3,1,3,0,22,1,0.8,0,0,1.2,2,0
8501,1133,4,1,1,1,1,3,1,3,0,22,1,0.79,0.6,0,2.07,0,0
8501,1133,4,1,1,1,1,3,1,3,0,22,1,0.92,0.2,2,0.66,1,1
8501,1133,4,1,1,1,1,3,1,3,0,22,1,1.3,0,0,1.5,2,0
8502,1133,4,1,1,1,1,3,1,3,0,22,1,0.79,1.2,0,1.74,0,0
8502,1133,4,1,1,1,1,3,1,3,0,22,1,1.12,0.1,2,0.6,1,1
8502,1133,4,1,1,1,1,3,1,3,0,22,1,0.8,0,0,1.5,2,0
8503,1133,4,1,1,1,1,3,1,3,0,22,1,1.06,1.2,0,1.58,0,0
8503,1133,4,1,1,1,1,3,1,3,0,22,1,1.4,0.1,2,0.74,1,1
8503,1133,4,1,1,1,1,3,1,3,0,22,1,1,0,0,1.2,2,0
8504,1133,4,1,1,1,1,3,1,3,0,22,1,0.79,0.3,0,1.58,0,0
8504,1133,4,1,1,1,1,3,1,3,0,22,1,0.97,0.3,2,0.74,1,1
8504,1133,4,1,1,1,1,3,1,3,0,22,1,1,0,0,1.5,2,0
8505,1133,4,1,1,1,1,3,1,3,0,22,1,0.88,0.6,0,2.07,0,0
8505,1133,4,1,1,1,1,3,1,3,0,22,1,1.05,0.1,2,0.6,1,1
8505,1133,4,1,1,1,1,3,1,3,0,22,1,1,0,0,1.2,2,0
8506,1134,4,1,1,1,1,4,0,4,0,1,23,1.31,1.2,0,3.32,0,0
8506,1134,4,1,1,1,1,4,0,4,0,1,23,1.4,0.3,2,1.63,1,1
8506,1134,4,1,1,1,1,4,0,4,0,1,23,1,0,0,1.7,2,0
8507,1134,4,1,1,1,1,4,0,4,0,1,23,0.98,1.2,0,2.49,0,0
8507,1134,4,1,1,1,1,4,0,4,0,1,23,1.12,0.3,2,1.69,1,1
8507,1134,4,1,1,1,1,4,0,4,0,1,23,0.8,0,0,2.21,2,0
8508,1134,4,1,1,1,1,4,0,4,0,1,23,0.98,1.2,0,3.32,0,0
8508,1134,4,1,1,1,1,4,0,4,0,1,23,1.18,0.2,2,1.77,1,0
8508,1134,4,1,1,1,1,4,0,4,0,1,23,0.8,0,0,1.36,2,1
8509,1134,4,1,1,1,1,4,0,4,0,1,23,0.98,0.6,0,2.77,0,0
8509,1134,4,1,1,1,1,4,0,4,0,1,23,1.18,0.1,2,1.77,1,1
8509,1134,4,1,1,1,1,4,0,4,0,1,23,1.3,0,0,2.21,2,0
8510,1134,4,1,1,1,1,4,0,4,0,1,23,1.09,1.2,0,2.77,0,0
8510,1134,4,1,1,1,1,4,0,4,0,1,23,1.22,0.3,2,1.77,1,1
8510,1134,4,1,1,1,1,4,0,4,0,1,23,1.3,0,0,1.36,2,0
8511,1134,4,1,1,1,1,4,0,4,0,1,23,1.09,0.6,0,2.49,0,0
8511,1134,4,1,1,1,1,4,0,4,0,1,23,1.22,0.2,2,1.77,1,1
8511,1134,4,1,1,1,1,4,0,4,0,1,23,1,0,0,2.21,2,0
8512,1134,4,1,1,1,1,4,0,4,0,1,23,1.31,0.6,0,2.49,0,0
8512,1134,4,1,1,1,1,4,0,4,0,1,23,1.46,0.1,2,1.69,1,0
8512,1134,4,1,1,1,1,4,0,4,0,1,23,0.8,0,0,1.7,2,1
8513,1134,4,1,1,1,1,4,0,4,0,1,23,1.09,1.2,0,2.49,0,0
8513,1134,4,1,1,1,1,4,0,4,0,1,23,1.27,0.2,2,1.63,1,1
8513,1134,4,1,1,1,1,4,0,4,0,1,23,1.3,0,0,1.7,2,0
8514,1134,4,1,1,1,1,4,0,4,0,1,23,1.31,0.3,0,2.77,0,0
8514,1134,4,1,1,1,1,4,0,4,0,1,23,1.68,0.2,2,1.77,1,0
8514,1134,4,1,1,1,1,4,0,4,0,1,23,1.3,0,0,1.7,2,1
8515,1135,4,1,1,1,1,4,0,4,0,22,1,1.16,1.2,0,2.66,0,0
8515,1135,4,1,1,1,1,4,0,4,0,22,1,1.22,0.3,2,1.12,1,1
8515,1135,4,1,1,1,1,4,0,4,0,22,1,1.15,0,0,1.8,2,0
8516,1135,4,1,1,1,1,4,0,4,0,22,1,0.87,1.2,0,2.06,0,0
8516,1135,4,1,1,1,1,4,0,4,0,22,1,0.99,0.3,2,1.18,1,1
8516,1135,4,1,1,1,1,4,0,4,0,22,1,0.92,0,0,2.34,2,0
8517,1135,4,1,1,1,1,4,0,4,0,22,1,0.87,1.2,0,2.66,0,0
8517,1135,4,1,1,1,1,4,0,4,0,22,1,1.05,0.2,2,1.26,1,1
8517,1135,4,1,1,1,1,4,0,4,0,22,1,0.92,0,0,1.44,2,0
8518,1135,4,1,1,1,1,4,0,4,0,22,1,0.87,0.6,0,2.26,0,0
8518,1135,4,1,1,1,1,4,0,4,0,22,1,1.05,0.1,2,1.26,1,1
8518,1135,4,1,1,1,1,4,0,4,0,22,1,1.49,0,0,2.34,2,0
8519,1135,4,1,1,1,1,4,0,4,0,22,1,0.97,1.2,0,2.26,0,0
8519,1135,4,1,1,1,1,4,0,4,0,22,1,1.09,0.3,2,1.26,1,1
8519,1135,4,1,1,1,1,4,0,4,0,22,1,1.49,0,0,1.44,2,0
8520,1135,4,1,1,1,1,4,0,4,0,22,1,0.97,0.6,0,2.06,0,0
8520,1135,4,1,1,1,1,4,0,4,0,22,1,1.09,0.2,2,1.26,1,1
8520,1135,4,1,1,1,1,4,0,4,0,22,1,1.15,0,0,2.34,2,0
8521,1135,4,1,1,1,1,4,0,4,0,22,1,1.16,0.6,0,2.06,0,0
8521,1135,4,1,1,1,1,4,0,4,0,22,1,1.33,0.1,2,1.18,1,1
8521,1135,4,1,1,1,1,4,0,4,0,22,1,0.92,0,0,1.8,2,0
8522,1135,4,1,1,1,1,4,0,4,0,22,1,0.97,1.2,0,2.06,0,0
8522,1135,4,1,1,1,1,4,0,4,0,22,1,1.12,0.2,2,1.12,1,1
8522,1135,4,1,1,1,1,4,0,4,0,22,1,1.49,0,0,1.8,2,0
8523,1135,4,1,1,1,1,4,0,4,0,22,1,1.16,0.3,0,2.26,0,0
8523,1135,4,1,1,1,1,4,0,4,0,22,1,1.5,0.2,2,1.26,1,1
8523,1135,4,1,1,1,1,4,0,4,0,22,1,1.49,0,0,1.8,2,0
8524,1136,4,1,1,1,1,4,1,2,0,1,22,1.08,1.2,0,1.82,0,0
8524,1136,4,1,1,1,1,4,1,2,0,1,22,1.22,0.2,2,0.74,1,1
8524,1136,4,1,1,1,1,4,1,2,0,1,22,0.95,0,0,2.08,2,0
8525,1136,4,1,1,1,1,4,1,2,0,1,22,1.08,0.3,0,1.64,0,0
8525,1136,4,1,1,1,1,4,1,2,0,1,22,1.18,0.1,2,0.68,1,1
8525,1136,4,1,1,1,1,4,1,2,0,1,22,1.23,0,0,2.08,2,0
8526,1136,4,1,1,1,1,4,1,2,0,1,22,1.08,0.6,0,2.18,0,0
8526,1136,4,1,1,1,1,4,1,2,0,1,22,1.46,0.3,2,0.82,1,0
8526,1136,4,1,1,1,1,4,1,2,0,1,22,0.76,0,0,2.08,2,1
8527,1136,4,1,1,1,1,4,1,2,0,1,22,0.9,0.3,0,1.64,0,0
8527,1136,4,1,1,1,1,4,1,2,0,1,22,1.27,0.2,2,0.74,1,0
8527,1136,4,1,1,1,1,4,1,2,0,1,22,0.76,0,0,1.28,2,1
8528,1136,4,1,1,1,1,4,1,2,0,1,22,0.81,0.6,0,2.18,0,0
8528,1136,4,1,1,1,1,4,1,2,0,1,22,0.94,0.2,2,0.74,1,1
8528,1136,4,1,1,1,1,4,1,2,0,1,22,1.23,0,0,1.6,2,0
8529,1136,4,1,1,1,1,4,1,2,0,1,22,0.81,1.2,0,1.82,0,0
8529,1136,4,1,1,1,1,4,1,2,0,1,22,1.18,0.1,2,0.68,1,0
8529,1136,4,1,1,1,1,4,1,2,0,1,22,0.76,0,0,1.6,2,1
8530,1136,4,1,1,1,1,4,1,2,0,1,22,1.08,1.2,0,1.64,0,0
8530,1136,4,1,1,1,1,4,1,2,0,1,22,1.46,0.1,2,0.82,1,0
8530,1136,4,1,1,1,1,4,1,2,0,1,22,0.95,0,0,1.28,2,1
8531,1136,4,1,1,1,1,4,1,2,0,1,22,0.81,0.3,0,1.64,0,0
8531,1136,4,1,1,1,1,4,1,2,0,1,22,0.99,0.3,2,0.82,1,1
8531,1136,4,1,1,1,1,4,1,2,0,1,22,0.95,0,0,1.6,2,0
8532,1136,4,1,1,1,1,4,1,2,0,1,22,0.9,0.6,0,2.18,0,0
8532,1136,4,1,1,1,1,4,1,2,0,1,22,1.09,0.1,2,0.68,1,1
8532,1136,4,1,1,1,1,4,1,2,0,1,22,0.95,0,0,1.28,2,0
8533,1137,4,1,1,1,1,4,1,2,0,1,23,1.12,0.3,0,3.5,0,0
8533,1137,4,1,1,1,1,4,1,2,0,1,23,1.22,0.1,2,1.95,1,0
8533,1137,4,1,1,1,1,4,1,2,0,1,23,1,0,0,2,2,1
8534,1137,4,1,1,1,1,4,1,2,0,1,23,1.12,1.2,0,3.5,0,0
8534,1137,4,1,1,1,1,4,1,2,0,1,23,1.46,0.1,2,1.87,1,0
8534,1137,4,1,1,1,1,4,1,2,0,1,23,1.62,0,0,2.6,2,1
8535,1137,4,1,1,1,1,4,1,2,0,1,23,1.01,0.3,0,3.5,0,0
8535,1137,4,1,1,1,1,4,1,2,0,1,23,1.37,0.2,2,1.81,1,0
8535,1137,4,1,1,1,1,4,1,2,0,1,23,1.25,0,0,2.6,2,1
8536,1137,4,1,1,1,1,4,1,2,0,1,23,1.01,0.6,0,2.68,0,0
8536,1137,4,1,1,1,1,4,1,2,0,1,23,1.37,0.3,2,1.81,1,0
8536,1137,4,1,1,1,1,4,1,2,0,1,23,1.62,0,0,1.6,2,1
8537,1137,4,1,1,1,1,4,1,2,0,1,23,1.12,0.3,0,2.95,0,0
8537,1137,4,1,1,1,1,4,1,2,0,1,23,1.33,0.3,2,1.81,1,0
8537,1137,4,1,1,1,1,4,1,2,0,1,23,1,0,0,2.6,2,1
8538,1137,4,1,1,1,1,4,1,2,0,1,23,1.01,0.3,0,2.95,0,0
8538,1137,4,1,1,1,1,4,1,2,0,1,23,1.12,0.1,2,1.87,1,0
8538,1137,4,1,1,1,1,4,1,2,0,1,23,1.25,0,0,1.6,2,1
8539,1137,4,1,1,1,1,4,1,2,0,1,23,1.34,0.6,0,2.95,0,0
8539,1137,4,1,1,1,1,4,1,2,0,1,23,1.4,0.2,2,1.81,1,0
8539,1137,4,1,1,1,1,4,1,2,0,1,23,1,0,0,1.6,2,1
8540,1137,4,1,1,1,1,4,1,2,0,1,23,1.34,0.3,0,3.5,0,0
8540,1137,4,1,1,1,1,4,1,2,0,1,23,1.5,0.3,2,1.87,1,0
8540,1137,4,1,1,1,1,4,1,2,0,1,23,1.62,0,0,1.6,2,1
8541,1137,4,1,1,1,1,4,1,2,0,1,23,1.12,0.6,0,2.95,0,0
8541,1137,4,1,1,1,1,4,1,2,0,1,23,1.46,0.3,2,1.87,1,0
8541,1137,4,1,1,1,1,4,1,2,0,1,23,1.25,0,0,2,2,1
8542,1138,4,1,1,1,1,4,1,2,0,1,25,1.31,1.2,0,2.66,0,0
8542,1138,4,1,1,1,1,4,1,2,0,1,25,1.4,0.3,2,0.87,1,0
8542,1138,4,1,1,1,1,4,1,2,0,1,25,1.15,0,0,2.2,2,1
8543,1138,4,1,1,1,1,4,1,2,0,1,25,0.98,1.2,0,2.03,0,0
8543,1138,4,1,1,1,1,4,1,2,0,1,25,1.12,0.3,2,0.95,1,1
8543,1138,4,1,1,1,1,4,1,2,0,1,25,0.92,0,0,2.86,2,0
8544,1138,4,1,1,1,1,4,1,2,0,1,25,0.98,1.2,0,2.66,0,0
8544,1138,4,1,1,1,1,4,1,2,0,1,25,1.18,0.2,2,1.05,1,0
8544,1138,4,1,1,1,1,4,1,2,0,1,25,0.92,0,0,1.76,2,1
8545,1138,4,1,1,1,1,4,1,2,0,1,25,0.98,0.6,0,2.24,0,0
8545,1138,4,1,1,1,1,4,1,2,0,1,25,1.18,0.1,2,1.05,1,1
8545,1138,4,1,1,1,1,4,1,2,0,1,25,1.49,0,0,2.86,2,0
8546,1138,4,1,1,1,1,4,1,2,0,1,25,1.09,1.2,0,2.24,0,0
8546,1138,4,1,1,1,1,4,1,2,0,1,25,1.22,0.3,2,1.05,1,1
8546,1138,4,1,1,1,1,4,1,2,0,1,25,1.49,0,0,1.76,2,0
8547,1138,4,1,1,1,1,4,1,2,0,1,25,1.09,0.6,0,2.03,0,0
8547,1138,4,1,1,1,1,4,1,2,0,1,25,1.22,0.2,2,1.05,1,1
8547,1138,4,1,1,1,1,4,1,2,0,1,25,1.15,0,0,2.86,2,0
8548,1138,4,1,1,1,1,4,1,2,0,1,25,1.31,0.6,0,2.03,0,0
8548,1138,4,1,1,1,1,4,1,2,0,1,25,1.5,0.1,2,0.95,1,0
8548,1138,4,1,1,1,1,4,1,2,0,1,25,0.92,0,0,2.2,2,1
8549,1138,4,1,1,1,1,4,1,2,0,1,25,1.09,1.2,0,2.03,0,0
8549,1138,4,1,1,1,1,4,1,2,0,1,25,1.33,0.2,2,0.87,1,1
8549,1138,4,1,1,1,1,4,1,2,0,1,25,1.49,0,0,2.2,2,0
8550,1138,4,1,1,1,1,4,1,2,0,1,25,1.31,0.3,0,2.24,0,1
8550,1138,4,1,1,1,1,4,1,2,0,1,25,1.74,0.2,2,1.05,1,0
8550,1138,4,1,1,1,1,4,1,2,0,1,25,1.49,0,0,2.2,2,0
8551,1139,4,1,1,1,1,4,1,2,0,25,1,1.26,1.2,0,2.36,0,0
8551,1139,4,1,1,1,1,4,1,2,0,25,1,1.33,0.3,2,0.63,1,1
8551,1139,4,1,1,1,1,4,1,2,0,25,1,1.4,0,0,1.9,2,0
8552,1139,4,1,1,1,1,4,1,2,0,25,1,0.94,1.2,0,1.82,0,0
8552,1139,4,1,1,1,1,4,1,2,0,25,1,1.09,0.3,2,0.71,1,1
8552,1139,4,1,1,1,1,4,1,2,0,25,1,1.12,0,0,2.47,2,0
8553,1139,4,1,1,1,1,4,1,2,0,25,1,0.94,1.2,0,2.36,0,0
8553,1139,4,1,1,1,1,4,1,2,0,25,1,1.12,0.2,2,0.81,1,0
8553,1139,4,1,1,1,1,4,1,2,0,25,1,1.12,0,0,1.52,2,1
8554,1139,4,1,1,1,1,4,1,2,0,25,1,0.94,0.6,0,2,0,0
8554,1139,4,1,1,1,1,4,1,2,0,25,1,1.12,0.1,2,0.81,1,1
8554,1139,4,1,1,1,1,4,1,2,0,25,1,1.82,0,0,2.47,2,0
8555,1139,4,1,1,1,1,4,1,2,0,25,1,1.05,1.2,0,2,0,0
8555,1139,4,1,1,1,1,4,1,2,0,25,1,1.18,0.3,2,0.81,1,1
8555,1139,4,1,1,1,1,4,1,2,0,25,1,1.82,0,0,1.52,2,0
8556,1139,4,1,1,1,1,4,1,2,0,25,1,1.05,0.6,0,1.82,0,0
8556,1139,4,1,1,1,1,4,1,2,0,25,1,1.18,0.2,2,0.81,1,1
8556,1139,4,1,1,1,1,4,1,2,0,25,1,1.4,0,0,2.47,2,0
8557,1139,4,1,1,1,1,4,1,2,0,25,1,1.26,0.6,0,1.82,0,0
8557,1139,4,1,1,1,1,4,1,2,0,25,1,1.4,0.1,2,0.71,1,1
8557,1139,4,1,1,1,1,4,1,2,0,25,1,1.12,0,0,1.9,2,0
8558,1139,4,1,1,1,1,4,1,2,0,25,1,1.05,1.2,0,1.82,0,0
8558,1139,4,1,1,1,1,4,1,2,0,25,1,1.22,0.2,2,0.63,1,1
8558,1139,4,1,1,1,1,4,1,2,0,25,1,1.82,0,0,1.9,2,0
8559,1139,4,1,1,1,1,4,1,2,0,25,1,1.26,0.3,0,2,0,1
8559,1139,4,1,1,1,1,4,1,2,0,25,1,1.68,0.2,2,0.81,1,0
8559,1139,4,1,1,1,1,4,1,2,0,25,1,1.82,0,0,1.9,2,0
8560,1140,4,1,1,1,1,4,1,3,0,22,1,1.1,1.2,0,1.8,0,0
8560,1140,4,1,1,1,1,4,1,3,0,22,1,1.27,0.2,2,0.72,1,1
8560,1140,4,1,1,1,1,4,1,3,0,22,1,1.2,0,0,2.21,2,0
8561,1140,4,1,1,1,1,4,1,3,0,22,1,1.1,0.3,0,1.63,0,1
8561,1140,4,1,1,1,1,4,1,3,0,22,1,1.18,0.1,2,0.66,1,0
8561,1140,4,1,1,1,1,4,1,3,0,22,1,1.56,0,0,2.21,2,0
8562,1140,4,1,1,1,1,4,1,3,0,22,1,1.1,0.6,0,2.14,0,0
8562,1140,4,1,1,1,1,4,1,3,0,22,1,1.46,0.3,2,0.8,1,0
8562,1140,4,1,1,1,1,4,1,3,0,22,1,0.96,0,0,2.21,2,1
8563,1140,4,1,1,1,1,4,1,3,0,22,1,0.92,0.3,0,1.63,0,0
8563,1140,4,1,1,1,1,4,1,3,0,22,1,1.27,0.2,2,0.72,1,0
8563,1140,4,1,1,1,1,4,1,3,0,22,1,0.96,0,0,1.36,2,1
8564,1140,4,1,1,1,1,4,1,3,0,22,1,0.83,0.6,0,2.14,0,0
8564,1140,4,1,1,1,1,4,1,3,0,22,1,0.97,0.2,2,0.72,1,1
8564,1140,4,1,1,1,1,4,1,3,0,22,1,1.56,0,0,1.7,2,0
