chid,alt,match,x1,x2,x3,s11,s12,s13,s21,s22,s23,o11,o12,o13,o14,e11,e12,e13,e21,e22,e23,flag
8909,2,0,8,16,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
8915,1,0,14,4,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8915,2,1,15,14,2.75,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8924,1,1,24,4,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,ts
8924,2,0,19,15,3.5,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,ts
8930,1,0,14,4,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
8930,2,1,8,14,2.75,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
8938,1,0,4,6,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8938,2,1,5,12,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8946,1,0,6,6,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,ts
8946,2,1,7,18,2.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,ts
8948,1,0,4,4,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8948,2,1,4,15,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8950,1,0,86,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8950,2,1,48,14,6.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8951,1,0,8,4,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8951,2,1,7,14,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8954,1,0,10,6,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,ts
8954,2,1,7,17,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,ts
8956,1,0,10,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8956,2,1,7,13,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8961,1,1,4,6,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
8961,2,0,3,13,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
8973,1,0,7,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8973,2,1,6,15,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8979,1,0,11,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
8979,2,1,7,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
8981,1,0,19,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8981,2,1,13,13,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
8984,1,0,4,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8984,2,1,3,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8988,1,0,5,6,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8988,2,1,4,16,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
8989,1,0,5,7,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8989,2,1,3,16,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
8999,1,1,4,5,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
8999,2,0,3,17,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9006,1,1,7,6,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9006,2,0,6,16,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9019,1,1,4,4,1.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,ts
9019,2,0,6,16,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,ts
9024,1,0,17,5,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,ts
9024,2,1,12,14,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,ts
9028,1,0,9,4,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9028,2,1,7,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9033,1,0,10,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,ts
9033,2,1,7,16,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,ts
9034,1,0,15,6,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,ts
9034,2,1,12,16,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,ts
9042,1,1,7,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9042,2,0,7,13,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9047,1,1,27,6,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,ts
9047,2,0,18,18,3.5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,ts
9049,1,0,19,4,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9049,2,1,14,14,3.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9054,1,0,10,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9054,2,1,5,14,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9068,1,1,12,6,1.5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,ts
9068,2,0,7,18,2.75,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,ts
9081,1,0,7,6,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9081,2,1,5,18,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9087,1,1,11,4,1.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,ts
9087,2,0,8,16,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,ts
9093,1,1,13,4,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9093,2,0,17,13,3.5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9103,1,0,9,6,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9103,2,1,8,16,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9113,1,1,15,6,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,ts
9113,2,0,9,17,2.75,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,ts
9122,1,0,3,4,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9122,2,1,3,15,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9125,1,1,8,6,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,ts
9125,2,0,8,14,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,ts
9126,1,0,15,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9126,2,1,9,17,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9131,1,1,6,6,1.5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,ts
9131,2,0,5,17,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,ts
9137,1,0,13,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9137,2,1,11,13,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9142,1,0,5,5,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,ts
9142,2,1,4,14,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,ts
9144,1,0,20,5,2.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,ts
9144,2,1,13,15,2.75,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,ts
9153,1,0,18,5,1.5,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,ts
9153,2,1,11,20,2.75,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,ts
9173,1,1,5,4,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9173,2,0,4,14,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9179,1,0,17,5,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,ts
9179,2,1,13,12,2.75,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,ts
9180,1,1,7,5,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9180,2,0,5,17,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9181,1,1,5,5,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9181,2,0,5,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9182,1,0,30,4,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,ts
9182,2,1,27,16,4.25,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,ts
9183,1,1,6,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9183,2,0,4,16,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9186,1,1,4,5,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,ts
9186,2,0,5,15,2.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,ts
9191,1,1,6,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9191,2,0,4,16,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9196,1,0,14,7,1.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,ts
9196,2,1,10,14,2.75,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,ts
9200,1,0,14,5,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9200,2,1,10,14,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9209,1,0,18,4,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9209,2,1,12,17,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9219,1,1,8,6,1.5,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,ts
9219,2,0,7,15,2.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,ts
9221,1,0,6,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9221,2,1,5,15,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9222,1,0,19,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9222,2,1,16,15,3.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9230,1,1,5,7,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,ts
9230,2,0,6,15,2.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,ts
9236,1,1,2,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9236,2,0,4,16,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,ts
9239,1,1,12,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9239,2,0,9,15,2.75,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9240,1,0,15,6,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9240,2,1,13,12,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9241,1,0,11,4,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9241,2,1,6,14,2.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9244,1,0,17,4,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9244,2,1,12,13,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9248,1,1,9,6,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9248,2,0,5,14,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9250,1,0,32,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9250,2,1,20,13,3.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9260,1,1,22,5,1.5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,ts
9260,2,0,18,18,3.5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,ts
9266,1,1,6,4,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,ts
9266,2,0,4,17,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,ts
9276,1,1,18,4,2.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,ts
9276,2,0,14,15,2.75,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,ts
9278,1,0,7,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9278,2,1,7,15,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9284,1,0,4,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9284,2,1,3,15,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9298,1,1,7,5,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9298,2,0,5,13,2.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9299,1,1,5,6,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
9299,2,0,4,15,2.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
9303,1,0,10,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9303,2,1,8,16,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9304,1,0,5,5,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,ts
9304,2,1,5,15,2.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,ts
9307,1,1,8,6,1.5,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,ts
9307,2,0,6,14,2.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,ts
9316,1,0,11,4,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9316,2,1,8,13,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9326,1,1,4,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9326,2,0,4,18,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9333,1,1,20,4,2.0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,ts
9333,2,0,14,12,2.75,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,ts
9334,1,0,17,4,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,ts
9334,2,1,12,14,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,ts
9335,1,1,7,4,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9335,2,0,6,15,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9339,1,1,33,4,1.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9339,2,0,24,18,3.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9343,1,0,6,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9343,2,1,5,12,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9346,1,1,3,4,1.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,ts
9346,2,0,3,15,2.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,ts
9360,1,1,6,6,2.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,ts
9360,2,0,5,16,2.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,ts
9371,1,1,6,6,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9371,2,0,6,16,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9374,1,0,7,5,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9374,2,1,6,16,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9380,1,1,11,6,1.5,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,ts
9380,2,0,7,18,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,ts
9383,1,1,5,3,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,ts
9383,2,0,4,12,2.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,ts
9388,1,1,11,3,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9388,2,0,8,18,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9392,1,1,4,6,1.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,ts
9392,2,0,4,14,2.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,ts
9393,1,1,10,6,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9393,2,0,8,17,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9401,1,1,18,5,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,ts
9401,2,0,12,19,2.75,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,ts
9404,1,1,9,5,1.5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9404,2,0,9,16,2.75,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9408,1,1,15,3,1.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9408,2,0,10,12,2.75,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9409,1,0,6,6,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9409,2,1,4,13,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9419,1,1,9,4,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9419,2,0,5,14,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9423,1,1,7,7,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,ts
9423,2,0,4,16,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,ts
9430,1,1,10,5,1.5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,ts
9430,2,0,6,12,2.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,ts
9437,1,1,9,5,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,ts
9437,2,0,8,18,2.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,ts
9440,1,0,7,4,1.5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9440,2,1,4,15,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,ts
9441,1,0,8,5,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9441,2,1,6,9,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9442,1,0,6,4,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9442,2,1,4,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9445,1,1,7,6,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
9445,2,0,3,16,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
9450,1,0,14,6,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9450,2,1,10,16,2.75,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9454,1,0,6,6,1.5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,ts
9454,2,1,4,15,2.0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,ts
9456,1,1,5,7,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9456,2,0,4,16,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,ts
9457,1,1,12,4,1.5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,ts
9457,2,0,8,15,2.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,ts
9467,1,0,8,5,1.5,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ts
9467,2,1,4,15,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ts
9469,1,1,10,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9469,2,0,6,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9476,1,0,9,6,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9476,2,1,8,13,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9477,1,0,11,6,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9477,2,1,7,11,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,ts
9478,1,1,6,5,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9478,2,0,4,16,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9479,1,0,4,5,1.5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9479,2,1,3,14,2.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9480,1,1,15,6,1.5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,ts
9480,2,0,21,15,3.5,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,ts
9481,1,1,11,5,1.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,ts
9481,2,0,9,16,2.75,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,ts
9482,1,0,9,4,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9482,2,1,9,16,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9483,1,1,7,6,1.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
9483,2,0,6,13,2.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,ts
9485,1,1,4,5,1.5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,ts
9485,2,0,4,18,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,ts
9511,1,1,5,5,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9511,2,0,4,15,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,ts
9513,1,1,11,5,1.5,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
9513,2,0,10,16,2.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,ts
9517,1,0,33,5,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,ts
9517,2,1,22,17,3.5,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,ts
9523,1,1,12,5,2.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9523,2,0,8,15,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,ts
9530,1,1,12,7,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9530,2,0,8,18,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9534,1,1,9,7,1.5,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,ts
9534,2,0,5,13,2.0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,ts
9544,1,0,11,5,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9544,2,1,7,15,2.75,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9546,1,1,6,4,1.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9546,2,0,4,17,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,ts
9552,1,1,15,7,1.5,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,ts
9552,2,0,12,16,2.75,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,ts
9556,1,0,7,6,1.5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9556,2,1,5,16,2.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9563,1,1,12,5,2.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9563,2,0,13,16,2.75,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
9567,1,1,23,6,1.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,ts
9567,2,0,18,16,3.5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,ts
9569,1,0,12,6,1.5,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9569,2,1,9,16,2.75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,ts
9573,1,0,7,5,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9573,2,1,5,9,2.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,ts
9577,1,0,19,6,1.5,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,ts
9577,2,1,13,15,2.75,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,ts
9580,1,0,12,5,1.5,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ts
9580,2,1,7,15,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,ts
9581,1,0,13,3,1.5,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,ts
9581,2,1,12,14,2.75,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,ts
9584,1,1,6,5,1.5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9584,2,0,5,18,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,ts
9585,1,0,5,5,1.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9585,2,1,3,15,2.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,ts
9586,1,1,10,6,1.5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ts
9586,2,0,7,15,2.75,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ts
9587,1,0,12,6,1.5,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,ts
9587,2,1,10,17,2.75,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,ts
9588,1,1,6,6,1.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,ts
