chid,alt,x1,x2,x3,s1,s2,e1,e2,o1,dist,LC,utility,match
8755,1,9,17,2.75,s12,s21,e11,e23,o11,6.85,1,-1.757109369,1
8756,0,15,5,1.5,s12,s21,e12,e22,o12,8.95,1,-2.607137515,1
8756,1,14,16,2.75,s12,s21,e12,e22,o12,8.95,1,-3.246929292,0
8757,0,10,4,1.5,s12,s21,e13,e22,o12,4.26,1,-2.126448164,1
8757,1,6,17,2,s12,s21,e13,e22,o12,4.26,1,-2.701150326,0
8758,0,10,4,2,s11,s21,e12,e23,o11,4.67,3,-1.59522474,1
8758,1,7,16,2,s11,s21,e12,e23,o11,4.67,3,-2.199675932,0
8759,0,15,5,1.5,s12,s21,e11,e23,o12,4.98,1,-2.781070223,0
8759,1,7,13,2,s12,s21,e11,e23,o12,4.98,1,-1.034410832,1
8760,0,12,5,1.5,s13,s21,e11,e23,o12,4.55,3,-1.513844269,1
8760,1,7,18,2,s13,s21,e11,e23,o12,4.55,3,-1.643204255,0
8761,0,10,3,1.5,s11,s21,e12,e21,o11,4.67,3,-1.879316914,1
8761,1,6,17,2,s11,s21,e12,e21,o11,4.67,3,-2.333325683,0
8762,0,16,5,1.5,s12,s21,e13,e22,o11,6.55,1,-2.798260066,1
8762,1,11,14,2.75,s12,s21,e13,e22,o11,6.55,1,-2.942463998,0
8763,0,5,5,1.5,s12,s21,e12,e22,o14,2.1,1,-1.344580584,1
8763,1,3,16,2,s12,s21,e12,e22,o14,2.1,1,-1.862411702,0
8764,0,6,6,1.5,s11,s21,e11,e21,o13,2.2,3,-1.755919306,0
8764,1,3,16,2,s11,s21,e11,e21,o13,2.2,3,-1.070590848,1
8765,0,8,4,1.5,s11,s23,e11,e23,o12,2.97,2,-1.862715722,1
8765,1,4,15,2,s11,s23,e11,e23,o12,2.97,2,-2.847099478,0
8766,0,22,5,1.5,s12,s21,e11,e23,o12,13.19,1,-3.910947502,0
8766,1,20,13,3.5,s12,s21,e11,e23,o12,13.19,1,-2.705761515,1
8767,0,5,4,2,s12,s23,e11,e21,o11,2.55,1,-1.440571036,0
8767,1,4,14,2,s12,s23,e11,e21,o11,2.55,1,-1.070801819,1
8768,0,12,5,1.5,s11,s21,e12,e23,o13,3.83,3,-2.049006024,0
8768,1,6,11,2,s11,s21,e12,e23,o13,3.83,3,-1.139101504,1
8769,0,11,6,2,s12,s21,e11,e22,o12,5.03,1,-2.352985085,0
8769,1,8,16,2.75,s12,s21,e11,e22,o12,5.03,1,-1.437618926,1
8770,0,12,4,1.5,s12,s22,e11,e22,o12,4.86,1,-2.189280101,0
8770,1,7,12,2,s12,s22,e11,e22,o12,4.86,1,-0.932550694,1
8771,0,16,5,1.5,s11,s21,e11,e22,o13,6.63,3,-2.448201691,0
8771,1,10,13,2.75,s11,s21,e11,e22,o13,6.63,3,-1.282520322,1
8772,0,5,5,1.5,s12,s21,e11,e21,o14,3.08,1,-1.349686413,1
8772,1,5,17,2,s12,s21,e11,e21,o14,3.08,1,-1.599427471,0
8773,0,6,4,1.5,s12,s23,e11,e22,o13,2.83,1,-1.444748932,0
8773,1,4,13,2,s12,s23,e11,e22,o13,2.83,1,-0.494296591,1
8774,0,6,4,1.5,s12,s23,e13,e22,o11,4.94,3,-1.293376252,1
8774,1,7,20,2,s12,s23,e13,e22,o11,4.94,3,-3.07265639,0
8775,0,4,5,1.5,s11,s21,e11,e21,o12,2.07,3,-1.394379145,0
8775,1,3,17,2,s11,s21,e11,e21,o12,2.07,3,-1.161159507,1
8776,0,9,5,1.5,s11,s21,e11,e22,o13,3.91,3,-1.710718207,0
8776,1,6,14,2,s11,s21,e11,e22,o13,3.91,3,-1.057640466,1
8777,0,11,5,1.5,s12,s21,e12,e21,o13,6.07,1,-2.105927996,1
8777,1,9,16,2.75,s12,s21,e12,e21,o13,6.07,1,-2.599904589,0
8778,0,9,4,1.5,s11,s23,e13,e22,o14,8.15,2,-1.679719535,1
8778,1,10,12,2.75,s11,s23,e13,e22,o14,8.15,2,-3.405203216,0
8779,0,4,6,1.5,s11,s21,e12,e21,o13,2.04,1,-1.499620897,1
8779,1,4,16,2,s11,s21,e12,e21,o13,2.04,1,-2.117897665,0
8780,0,7,6,1.5,s13,s23,e12,e22,o11,4.64,3,-1.701842644,1
8780,1,7,14,2,s13,s23,e12,e22,o11,4.64,3,-1.823736124,0
8781,0,9,6,2,s11,s21,e11,e22,o12,8.58,3,-1.912929764,1
8781,1,13,20,2.75,s11,s21,e11,e22,o12,8.58,3,-2.303460242,0
8782,0,12,4,2,s12,s21,e11,e22,o13,5.64,1,-2.267951652,0
8782,1,9,16,2.75,s12,s21,e11,e22,o13,5.64,1,-1.633058169,1
8783,0,12,5,1.5,s11,s21,e11,e21,o11,8.26,3,-1.65908437,1
8783,1,12,15,2.75,s11,s21,e11,e21,o11,8.26,3,-1.828569592,0
8784,0,5,5,1.5,s12,s21,e11,e23,o11,4.21,1,-1.520966162,0
8784,1,6,16,2,s12,s21,e11,e23,o11,4.21,1,-0.947103989,1
8785,0,10,6,1.5,s11,s21,e11,e22,o13,4.72,3,-2.04405395,0
8785,1,7,19,2,s11,s21,e11,e22,o13,4.72,3,-1.826987468,1
8786,0,10,5,1.5,s11,s21,e12,e22,o13,3.15,3,-2.042122624,1
8786,1,4,18,2,s11,s21,e12,e22,o13,3.15,3,-2.054961857,0
8787,0,10,5,1.5,s11,s21,e11,e22,o12,4.72,3,-1.624045645,0
8787,1,7,13,2,s11,s21,e11,e22,o12,4.72,3,-0.856410728,1
8788,0,8,6,1.5,s12,s21,e11,e23,o13,5.14,1,-1.8841922,0
8788,1,8,17,2.75,s12,s21,e11,e23,o13,5.14,1,-1.42358013,1
8789,0,16,6,1.5,s11,s21,e13,e22,o11,11.86,1,-2.622197385,1
8789,1,17,9,3.5,s11,s21,e13,e22,o11,11.86,1,-3.079155831,0
8790,0,22,5,1.5,s12,s21,e12,e22,o13,9.14,1,-3.736140658,0
8790,1,15,20,2.75,s12,s21,e12,e22,o13,9.14,1,-3.673283169,1
8791,0,17,7,1.5,s11,s21,e13,e22,o13,7.46,3,-2.936524926,0
8791,1,11,15,2.75,s11,s21,e13,e22,o13,7.46,3,-2.841498043,1
8792,0,4,6,1.5,s12,s22,e11,e22,o14,2.23,1,-1.394510651,0
8792,1,3,17,2,s12,s22,e11,e22,o14,2.23,1,-0.918678821,1
8793,0,21,5,1.5,s12,s21,e11,e21,o13,9.61,1,-3.47349665,0
8793,1,14,13,2.75,s12,s21,e11,e21,o13,9.61,1,-1.866059788,1
8794,0,5,4,1.5,s11,s21,e11,e22,o13,2.32,3,-1.180796701,0
8794,1,4,15,2,s11,s21,e11,e22,o13,2.32,3,-0.869236587,1
8795,0,7,5,1.5,s12,s21,e12,e22,o13,4.13,1,-1.494245304,1
8795,1,6,17,2,s12,s21,e12,e22,o13,4.13,1,-2.117885768,0
8796,0,33,5,2,s12,s21,e11,e22,o14,14.11,1,-4.943229191,0
8796,1,22,16,3.5,s12,s21,e11,e22,o14,14.11,1,-3.236726803,1
8797,0,15,6,1.5,s12,s23,e13,e22,o13,9.3,3,-2.649813032,1
8797,1,13,15,2.75,s12,s23,e13,e22,o13,9.3,3,-3.023996729,0
8798,0,6,6,1.5,s12,s23,e11,e22,o11,2.51,1,-1.777610634,0
8798,1,4,15,2,s12,s23,e11,e22,o11,2.51,1,-0.717146766,1
8799,0,6,3,1.5,s11,s21,e13,e22,o14,3.26,3,-1.069535716,1
8799,1,5,17,2,s11,s21,e13,e22,o14,3.26,3,-2.470034335,0
8800,0,7,4,1.5,s12,s21,e13,e22,o13,4.48,1,-1.562356493,1
8800,1,7,20,2,s12,s21,e13,e22,o13,4.48,1,-3.153533532,0
8801,0,3,5,1.5,s12,s21,e12,e21,o11,2.05,1,-1.324926207,1
8801,1,3,15,2,s12,s21,e12,e21,o11,2.05,1,-1.78423282,0
8802,0,26,6,2,s11,s21,e11,e22,o12,15.58,2,-4.300299045,1
8802,1,24,17,4.25,s11,s21,e11,e22,o12,15.58,2,-4.76641851,0
8803,0,15,5,1.5,s11,s23,e12,e21,o14,5.33,2,-2.823932842,1
8803,1,9,15,2.75,s11,s23,e12,e21,o14,5.33,2,-3.62884682,0
8804,0,6,5,1.5,s11,s21,e13,e21,o13,2.68,3,-1.336732352,1
8804,1,4,14,2,s11,s21,e13,e21,o13,2.68,3,-2.093258657,0
8805,0,7,3,1.5,s12,s21,e11,e23,o12,2.96,1,-1.348563506,0
8805,1,4,14,2,s12,s21,e11,e23,o12,2.96,1,-0.720157595,1
8806,0,5,5,1.5,s12,s23,e11,e21,o13,2.67,1,-1.581499837,0
8806,1,4,16,2,s12,s23,e11,e21,o13,2.67,1,-1.298926938,1
8807,0,15,6,1.5,s12,s21,e11,e21,o13,8.5,1,-3.11480069,0
8807,1,13,12,2.75,s12,s21,e11,e21,o13,8.5,1,-1.412507743,1
8808,0,12,5,1.5,s11,s21,e13,e21,o13,5.59,3,-1.963716526,1
8808,1,8,17,2.75,s11,s21,e13,e21,o13,5.59,3,-3.000597951,0
8809,0,3,4,2,s12,s23,e12,e22,o12,2.06,1,-1.131457396,1
8809,1,3,17,2,s12,s23,e12,e22,o12,2.06,1,-1.68275766,0
8810,0,5,5,1.5,s12,s23,e12,e22,o13,2.66,2,-1.967955254,1
8810,1,4,14,2,s12,s23,e12,e22,o13,2.66,2,-3.046743371,0
8811,0,5,4,1.5,s11,s21,e11,e22,o13,2.19,3,-1.17102232,0
8811,1,3,13,2,s11,s21,e11,e22,o13,2.19,3,-0.367823852,1
8812,0,16,6,2,s12,s21,e12,e22,o12,5.7,1,-2.953004251,0
8812,1,8,18,2.75,s12,s21,e12,e22,o12,5.7,1,-2.479144756,1
8813,0,16,5,1.5,s11,s21,e11,e22,o13,6.41,3,-2.431441571,0
8813,1,9,15,2.75,s11,s21,e11,e22,o13,6.41,3,-1.461165736,1
8814,0,4,4,1.5,s12,s21,e11,e22,o13,2.2,1,-1.130544503,0
8814,1,3,14,2,s12,s21,e11,e22,o13,2.2,1,-0.650140693,1
8815,0,15,5,1.5,s11,s21,e11,e22,o11,5.99,1,-2.70659164,0
8815,1,9,12,2.75,s11,s21,e11,e22,o11,5.99,1,-1.030309078,1
8816,0,8,7,1.5,s11,s21,e12,e22,o12,4.31,3,-1.953375682,0
8816,1,7,13,2,s11,s21,e12,e22,o12,4.31,3,-1.681738503,1
8817,0,10,6,1.5,s11,s21,e11,e22,o12,5.22,3,-1.955220817,0
8817,1,8,17,2.75,s11,s21,e11,e22,o12,5.22,3,-1.777344954,1
8818,0,5,6,1.5,s11,s21,e12,e22,o12,2.13,3,-1.470346424,1
8818,1,3,13,2,s11,s21,e12,e22,o12,2.13,3,-1.495424419,0
8819,0,19,4,1.5,s11,s22,e11,e21,o11,10.57,2,-3.056644043,1
8819,1,14,15,3.5,s11,s22,e11,e21,o11,10.57,2,-3.436888429,0
8820,0,41,5,1.5,s11,s21,e12,e22,o13,15.65,3,-5.013846181,0
8820,1,25,13,4.25,s11,s21,e12,e22,o13,15.65,3,-3.52164644,1
8821,0,10,4,1.5,s11,s21,e12,e21,o14,8,3,-1.457148993,1
8821,1,13,14,2.75,s11,s21,e12,e21,o14,8,3,-2.526016969,0
8822,0,4,4,1.5,s12,s21,e12,e21,o12,4.65,1,-1.194634826,1
8822,1,7,14,2,s12,s21,e12,e21,o12,4.65,1,-2.045327261,0
8823,0,14,6,1.5,s11,s21,e12,e22,o11,7.45,3,-2.608562709,1
8823,1,12,17,2.75,s11,s21,e12,e22,o11,7.45,3,-3.148080929,0
8824,0,6,5,2,s12,s21,e12,e21,o12,2.46,1,-1.666262452,0
8824,1,4,14,2,s12,s21,e12,e21,o12,2.46,1,-1.643427555,1
8825,0,5,4,1.5,s12,s23,e12,e21,o13,2.87,1,-1.439041704,1
8825,1,4,17,2,s12,s23,e12,e21,o13,2.87,1,-1.968916376,0
8826,0,5,3,1.5,s12,s23,e11,e21,o14,2.29,1,-1.10186169,1
8826,1,3,18,2,s12,s23,e11,e21,o14,2.29,1,-1.354557253,0
8827,0,17,6,2,s12,s22,e13,e21,o13,10.33,1,-2.937652348,1
8827,1,15,20,3.5,s12,s22,e13,e21,o13,10.33,1,-4.513162039,0
8828,0,10,5,1.5,s11,s21,e11,e22,o13,4.8,3,-2.092695884,0
8828,1,7,17,2,s11,s21,e11,e22,o13,4.8,3,-1.398746788,1
8829,0,26,4,1.5,s11,s21,e13,e22,o13,15.86,1,-3.755917345,1
8829,1,24,12,4.25,s11,s21,e13,e22,o13,15.86,1,-4.149939368,0
8830,0,21,5,1.5,s11,s21,e12,e22,o13,8.95,3,-2.621849652,0
8830,1,15,11,2.75,s11,s21,e12,e22,o13,8.95,3,-2.242886289,1
8831,0,39,5,2,s11,s21,e11,e22,o12,18.95,3,-4.705738311,0
8831,1,29,13,4.25,s11,s21,e11,e22,o12,18.95,3,-3.172334685,1
8832,0,9,5,2,s12,s21,e11,e23,o13,5.62,1,-1.965935081,0
8832,1,9,17,2.75,s12,s21,e11,e23,o13,5.62,1,-1.691486504,1
8833,0,19,6,1.5,s11,s21,e12,e21,o12,6.25,3,-2.996110418,0
8833,1,9,12,2.75,s11,s21,e12,e21,o12,6.25,3,-2.031871772,1
8834,0,8,4,1.5,s11,s21,e11,e21,o12,4.66,3,-1.661065715,0
8834,1,7,12,2,s11,s21,e11,e21,o12,4.66,3,-0.928133906,1
8835,0,37,6,1.5,s12,s21,e11,e21,o13,14.62,3,-4.659268415,0
8835,1,22,14,3.5,s12,s21,e11,e21,o13,14.62,3,-2.707432529,1
8836,0,21,6,1.5,s12,s21,e13,e22,o13,11.23,1,-3.480852069,1
8836,1,18,14,3.5,s12,s21,e13,e22,o13,11.23,1,-3.72194752,0
8837,0,8,5,1.5,s11,s21,e11,e22,o11,4.26,3,-1.699367744,0
8837,1,6,14,2,s11,s21,e11,e22,o11,4.26,3,-1.085051086,1
8838,0,7,5,1.5,s11,s23,e11,e21,o13,3.18,2,-1.759050518,1
8838,1,5,17,2,s11,s23,e11,e21,o13,3.18,2,-3.131764418,0
8839,0,14,6,1.5,s13,s21,e13,e22,o13,5.39,3,-2.319270182,1
8839,1,8,13,2.75,s13,s21,e13,e22,o13,5.39,3,-2.335409403,0
8840,0,5,6,1.5,s12,s21,e12,e22,o12,2.38,1,-1.463767611,0
8840,1,4,10,2,s12,s21,e12,e22,o12,2.38,1,-0.897379481,1
8841,0,7,6,1.5,s11,s21,e11,e21,o13,4.76,3,-1.359137876,1
8841,1,8,16,2,s11,s21,e11,e21,o13,4.76,3,-1.641144361,0
8842,0,8,6,1.5,s12,s21,e11,e22,o13,4.08,2,-2.438747618,1
8842,1,7,16,2,s12,s21,e11,e22,o13,4.08,2,-3.237145266,0
8843,0,4,6,1.5,s12,s21,e11,e23,o12,2.07,1,-1.573782637,0
8843,1,3,17,2,s12,s21,e11,e23,o12,2.07,1,-0.844324796,1
8844,0,5,6,2,s12,s21,e11,e22,o14,2.8,1,-1.772073679,0
8844,1,4,17,2,s12,s21,e11,e22,o14,2.8,1,-1.127415808,1
8845,0,7,5,2,s12,s21,e13,e22,o12,3.17,1,-1.684439531,1
8845,1,4,17,2,s12,s21,e13,e22,o12,3.17,1,-2.743167276,0
8846,0,14,5,1.5,s11,s21,e12,e22,o13,6.43,3,-2.237171501,0
8846,1,9,10,2.75,s11,s21,e12,e22,o13,6.43,3,-1.477632984,1
8847,0,6,5,1.5,s12,s23,e12,e22,o12,2.47,1,-1.825878567,0
8847,1,4,16,2,s12,s23,e12,e22,o12,2.47,1,-1.781938124,1
8848,0,18,6,1.5,s11,s21,e12,e22,o14,11.73,3,-3.017224256,1
8848,1,17,18,3.5,s11,s21,e12,e22,o14,11.73,3,-3.489650597,0
8849,0,18,5,1.5,s11,s21,e12,e22,o12,11.01,3,-2.895337752,0
8849,1,14,13,3.5,s11,s21,e12,e22,o12,11.01,3,-2.616022256,1
8850,0,17,5,1.5,s11,s21,e12,e23,o14,6.74,3,-2.669758868,0
8850,1,10,16,2.75,s11,s21,e12,e23,o14,6.74,3,-2.439033026,1
8851,0,45,6,1.5,s12,s21,e13,e23,o13,22.91,1,-6.748673581,0
8851,1,35,19,5,s12,s21,e13,e23,o13,22.91,1,-6.679313114,1
8852,0,11,6,1.5,s11,s21,e11,e21,o13,4.26,3,-2.064924964,0
8852,1,6,14,2,s11,s21,e11,e21,o13,4.26,3,-1.029671014,1
8853,0,6,6,1.5,s12,s21,e11,e21,o14,2.91,1,-1.559518968,0
8853,1,4,16,2,s12,s21,e11,e21,o14,2.91,1,-1.282100075,1
8854,0,3,5,1.5,s12,s21,e13,e21,o13,4.97,1,-1.230571317,1
8854,1,8,13,2,s12,s21,e13,e21,o13,4.97,1,-2.64713482,0
8855,0,6,5,2,s11,s22,e12,e22,o13,2.47,2,-2.104276979,1
8855,1,3,15,2,s11,s22,e12,e22,o13,2.47,2,-3.023244718,0
8856,0,5,6,2,s13,s21,e12,e23,o13,2.18,3,-1.381579529,1
8856,1,3,17,2,s13,s21,e12,e23,o13,2.18,3,-1.774081894,0
8857,0,5,5,2,s11,s23,e13,e22,o13,2.16,2,-1.878769539,1
8857,1,3,16,2,s11,s23,e13,e22,o13,2.16,2,-3.861080999,0
8858,0,12,5,2,s12,s21,e11,e22,o13,7.81,1,-2.314157412,0
8858,1,12,16,2.75,s12,s21,e11,e22,o13,7.81,1,-2.094863794,1
8859,0,11,6,1.5,s12,s21,e11,e22,o13,5.71,1,-2.613801664,0
8859,1,9,13,2.75,s12,s21,e11,e22,o13,5.71,1,-1.302330499,1
8860,0,9,5,2,s13,s21,e12,e22,o13,4.53,3,-1.770198704,0
8860,1,7,13,2,s13,s21,e12,e22,o13,4.53,3,-1.713123971,1
8861,0,4,6,1.5,s12,s21,e12,e22,o14,2,1,-1.321963049,1
8861,1,3,17,2,s12,s21,e12,e22,o14,2,1,-1.850931657,0
8862,0,6,4,2,s12,s23,e13,e23,o13,3.29,1,-1.395018886,1
8862,1,5,15,2,s12,s23,e13,e23,o13,3.29,1,-1.99833345,0
8863,0,8,4,1.5,s12,s21,e11,e22,o14,2.85,1,-1.642961744,0
8863,1,4,15,2,s12,s21,e11,e22,o14,2.85,1,-0.854638769,1
8864,0,11,3,1.5,s13,s21,e11,e22,o13,5.81,3,-1.685116768,0
8864,1,9,13,2.75,s13,s21,e11,e22,o13,5.81,3,-1.125593539,1
8865,0,13,7,1.5,s12,s22,e12,e22,o11,5.94,1,-2.703097374,0
8865,1,8,15,2.75,s12,s22,e12,e22,o11,5.94,1,-2.204520825,1
8866,0,10,5,1.5,s12,s21,e13,e22,o11,6.53,1,-2.107339399,1
8866,1,10,15,2.75,s12,s21,e13,e22,o11,6.53,1,-2.810029404,0
8867,0,3,6,1.5,s13,s21,e12,e21,o13,2.53,3,-1.157650068,1
8867,1,4,11,2,s13,s21,e12,e21,o13,2.53,3,-1.26067464,0
8868,0,7,6,1.5,s12,s21,e11,e21,o13,3.72,1,-1.988221849,0
8868,1,5,18,2,s12,s21,e11,e21,o13,3.72,1,-1.61884178,1
8869,0,66,3,1.5,s11,s23,e11,e22,o13,27.68,2,-7.284406851,0
8869,1,43,15,5.75,s11,s23,e11,e22,o13,27.68,2,-6.716816032,1
8870,0,4,6,1.5,s13,s21,e12,e23,o13,2.58,3,-1.317028744,1
8870,1,4,16,2,s13,s21,e12,e23,o13,2.58,3,-1.81051027,0
8871,0,9,6,1.5,s12,s23,e13,e21,o13,4.98,1,-2.069978969,1
8871,1,7,16,2,s12,s23,e13,e21,o13,4.98,1,-2.727926156,0
8872,0,5,6,1.5,s11,s21,e12,e22,o14,3.97,3,-1.287996707,1
8872,1,6,14,2,s11,s21,e12,e22,o14,3.97,3,-2.094458625,0
8873,0,10,4,2,s11,s21,e11,e23,o13,4.43,3,-1.700311781,0
8873,1,6,13,2,s11,s21,e11,e23,o13,4.43,3,-0.75106536,1
8874,0,16,6,2,s12,s21,e11,e22,o12,6.41,1,-3.013384604,0
8874,1,10,15,2.75,s12,s21,e11,e22,o12,6.41,1,-1.671784645,1
8875,0,12,4,1.5,s11,s21,e12,e22,o12,7.17,3,-1.854526936,1
8875,1,10,14,2.75,s11,s21,e12,e22,o12,7.17,3,-2.128777626,0
8876,0,5,5,2,s12,s21,e12,e22,o12,3.99,1,-1.671307964,1
8876,1,6,15,2,s12,s21,e12,e22,o12,3.99,1,-1.683765343,0
8877,0,13,4,1.5,s11,s21,e11,e22,o13,7.67,3,-1.910524312,0
8877,1,11,13,2.75,s11,s21,e11,e22,o13,7.67,3,-1.059958796,1
8878,0,5,5,1.5,s11,s21,e12,e23,o13,2.18,3,-1.206518646,1
8878,1,3,15,2,s11,s21,e12,e23,o13,2.18,3,-1.362315863,0
8879,0,4,3,1.5,s12,s22,e12,e22,o12,2.55,1,-0.979682184,1
8879,1,4,11,2,s12,s22,e12,e22,o12,2.55,1,-1.158760654,0
8880,0,5,4,1.5,s12,s21,e12,e22,o12,2.11,1,-1.541606535,1
8880,1,3,16,2,s12,s21,e12,e22,o12,2.11,1,-1.783548598,0
8881,0,6,4,1.5,s11,s21,e12,e22,o11,3.3,3,-1.142521396,1
8881,1,5,18,2,s11,s21,e12,e22,o11,3.3,3,-2.286157012,0
8882,0,48,3,1.5,s11,s21,e12,e23,o13,17.4,3,-5.348331091,0
8882,1,22,16,4.25,s11,s21,e12,e23,o13,17.4,3,-3.850515073,1
8883,0,9,4,1.5,s12,s21,e13,e21,o13,5.59,1,-1.596981346,1
8883,1,9,14,2.75,s12,s21,e13,e21,o13,5.59,1,-2.863871622,0
8884,0,16,6,1.5,s11,s23,e11,e22,o13,8.71,2,-3.284069206,0
8884,1,12,14,2.75,s11,s23,e11,e22,o13,8.71,2,-3.131698537,1
8885,0,5,6,1.5,s12,s21,e11,e22,o12,2.41,1,-1.491614505,0
8885,1,3,15,2,s12,s21,e11,e22,o12,2.41,1,-0.620799028,1
8886,0,6,5,1.5,s11,s21,e11,e22,o12,5.04,3,-1.179032172,1
8886,1,7,16,2.75,s11,s21,e11,e22,o12,5.04,3,-1.558828154,0
8887,0,9,6,1.5,s11,s21,e11,e23,o14,4.11,3,-1.813057982,0
8887,1,5,17,2,s11,s21,e11,e23,o14,4.11,3,-1.043949153,1
8888,0,15,4,1.5,s13,s21,e12,e21,o11,7.12,3,-2.112976887,1
8888,1,11,17,2.75,s13,s21,e12,e21,o11,7.12,3,-2.908806541,0
8889,0,5,5,1.5,s12,s23,e11,e22,o13,2.31,3,-1.253219895,0
8889,1,3,16,2,s12,s23,e11,e22,o13,2.31,3,-0.94850999,1
8890,0,3,5,1.5,s12,s23,e11,e22,o12,2.54,1,-1.33539953,1
8890,1,4,17,2,s12,s23,e11,e22,o12,2.54,1,-1.387781509,0
8891,0,8,4,1.5,s12,s21,e11,e21,o13,4.55,1,-1.584996694,0
8891,1,7,15,2,s12,s21,e11,e21,o13,4.55,1,-1.384659047,1
8892,0,22,5,1.5,s11,s23,e11,e22,o12,11.1,2,-3.489193764,1
8892,1,15,18,3.5,s11,s23,e11,e22,o12,11.1,2,-4.151405893,0
8893,0,9,5,1.5,s11,s21,e11,e21,o12,6.27,3,-1.703065882,0
8893,1,9,14,2.75,s11,s21,e11,e21,o12,6.27,3,-1.443665731,1
8894,0,16,5,1.5,s11,s21,e13,e22,o13,6.56,3,-2.502484762,1
8894,1,9,14,2.75,s11,s21,e13,e22,o13,6.56,3,-2.614239302,0
8895,0,5,6,2,s11,s21,e12,e22,o13,2.41,3,-1.552994439,1
8895,1,3,14,2,s11,s21,e12,e22,o13,2.41,3,-1.656699279,0
8896,0,8,6,1.5,s11,s23,e11,e21,o13,2.9,2,-2.2520891,1
8896,1,4,19,2,s11,s23,e11,e21,o13,2.9,2,-3.627721085,0
8897,0,6,6,2,s11,s21,e12,e22,o12,3.11,3,-1.704789171,0
8897,1,5,10,2,s11,s21,e12,e22,o12,3.11,3,-1.021776029,1
8898,0,5,5,1.5,s12,s23,e13,e21,o12,3.13,1,-1.541273724,1
8898,1,5,14,2,s12,s23,e13,e21,o12,3.13,1,-1.929517812,0
8899,0,12,5,1.5,s12,s21,e11,e22,o13,4.22,1,-2.169401018,0
8899,1,7,15,2,s12,s21,e11,e22,o13,4.22,1,-1.07327548,1
8900,0,8,5,1.5,s11,s21,e11,e22,o11,3.85,3,-1.600097138,0
8900,1,6,10,2,s11,s21,e11,e22,o11,3.85,3,-0.068294072,1
8901,0,7,2,1.5,s11,s21,e13,e22,o14,3.1,3,-0.782166852,1
8901,1,5,16,2,s11,s21,e13,e22,o14,3.1,3,-2.27207515,0
8902,0,3,6,1.5,s12,s21,e11,e23,o13,2.78,1,-1.439144569,0
8902,1,4,14,2,s12,s21,e11,e23,o13,2.78,1,-0.395269627,1
8903,0,8,5,1.5,s12,s21,e11,e23,o12,3.08,1,-1.67761306,0
8903,1,4,15,2,s12,s21,e11,e23,o12,3.08,1,-0.757780352,1
8904,0,5,6,1.5,s11,s21,e11,e21,o11,3.5,3,-1.430078787,1
8904,1,6,17,2,s11,s21,e11,e21,o11,3.5,3,-1.757138142,0
8905,0,11,5,1.5,s11,s21,e12,e23,o13,3.88,3,-1.658585907,0
8905,1,6,15,2,s11,s21,e12,e23,o13,3.88,3,-1.574865556,1
8906,0,20,5,1.5,s11,s21,e11,e22,o12,9.95,3,-2.597475881,0
8906,1,14,16,2.75,s11,s21,e11,e22,o12,9.95,3,-2.244133533,1
8907,0,12,5,2,s13,s21,e11,e21,o12,5.85,1,-2.543175623,0
8907,1,9,17,2.75,s13,s21,e11,e21,o12,5.85,1,-1.873936318,1
8908,0,21,4,1.5,s12,s21,e11,e22,o11,11.04,1,-3.147885333,0
8908,1,17,13,3.5,s12,s21,e11,e22,o11,11.04,1,-2.38020974,1
8909,0,10,5,1.5,s11,s21,e12,e22,o13,5.23,3,-1.933833854,1
8909,1,8,16,2.75,s11,s21,e12,e22,o13,5.23,3,-2.363616321,0
8910,0,13,4,1.5,s11,s21,e11,e22,o11,6,3,-1.936175914,0
8910,1,9,15,2.75,s11,s21,e11,e22,o11,6,3,-1.335486524,1
8911,0,4,6,1.5,s11,s23,e11,e22,o11,2.31,1,-1.264343077,0
8911,1,4,13,2,s11,s23,e11,e22,o11,2.31,1,-0.693891509,1
8912,0,9,4,1.5,s11,s22,e11,e21,o13,3.89,3,-1.696309356,0
8912,1,6,16,2,s11,s22,e11,e21,o13,3.89,3,-1.571362159,1
8913,0,6,5,1.5,s12,s21,e12,e22,o14,3.53,1,-1.322837025,1
8913,1,5,17,2,s12,s21,e12,e22,o14,3.53,1,-2.310608582,0
8914,0,6,5,1.5,s11,s23,e11,e21,o13,3.82,3,-1.562414477,0
8914,1,5,18,2,s11,s23,e11,e21,o13,3.82,3,-1.460925625,1
8915,0,14,4,2,s11,s21,e11,e22,o12,9.66,3,-2.188634141,0
8915,1,15,14,2.75,s11,s21,e11,e22,o12,9.66,3,-1.802569632,1
8916,0,10,6,1.5,s12,s21,e12,e21,o13,4.52,1,-2.368301246,0
8916,1,8,15,2,s12,s21,e12,e21,o13,4.52,1,-2.286023261,1
8917,0,19,6,2,s11,s23,e11,e23,o14,9.28,2,-3.166363783,1
8917,1,14,19,2.75,s11,s23,e11,e23,o14,9.28,2,-4.583619981,0
8918,0,12,6,2,s12,s21,e11,e22,o12,6.86,1,-2.447813908,0
8918,1,10,16,2.75,s12,s21,e11,e22,o12,6.86,1,-1.815500431,1
8919,0,13,4,2,s11,s21,e12,e23,o12,5.59,3,-2.098250956,1
8919,1,8,17,2.75,s11,s21,e12,e23,o12,5.59,3,-2.329492574,0
8920,0,5,4,2,s11,s23,e12,e21,o13,2.51,2,-1.594463664,1
